;t;x;y;z
0;6.215354800224304;374.75;160.25;92.99858852568222
1;6.246206283569336;374.0;150.0;91.4458514523024
0;6.308774292469025;373.75;133.25;94.04233004219164
1;6.339539289474487;374.0;126.0;94.4641669208035
0;6.402001678943634;375.0;121.0;94.77461138348265
1;6.433566331863403;375.0;118.0;95.41361515666432
0;6.49724954366684;373.75;119.5;93.81604180018226
1;6.529279708862305;373.0;122.0;93.43559410662974
0;6.592888116836548;371.0;129.5;92.61504721348666
1;6.624064922332764;370.0;135.0;92.52328675498215
0;6.69407731294632;369.0;151.75;90.2520392555981
1;6.746887922286987;369.0;163.0;90.14276015710126
0;6.812661647796631;369.0;189.5;89.57935627400715
1;6.844308853149414;368.0;204.0;88.75115910358684
0;6.906420171260834;364.75;228.25;89.86215141652892
1;6.937586069107056;364.0;234.0;90.5270952697232
0;6.999950706958771;361.25;232.5;90.20640831656529
1;7.031605958938599;360.0;230.0;90.55347466970234
0;7.094817101955414;358.75;225.5;91.56892233067308
1;7.124760866165161;357.0;220.0;91.91097298626548
0;7.1879377365112305;350.0;198.0;93.13450059480918
1;7.220576047897339;349.0;194.0;92.90023925249231
0;7.283080518245697;341.25;169.5;92.1909406726574
1;7.314343690872192;337.0;156.0;91.02324701103906
0;7.376252591609955;328.25;132.75;93.70920702633317
1;7.408118963241577;325.0;123.0;95.52655299083888
0;7.469599604606628;319.25;109.25;95.40912659998165
1;7.499915361404419;318.0;104.0;95.05684742740992
0;7.595102429389954;318.0;102.25;93.83710664856602
1;7.626932859420776;318.0;102.0;93.54181655986113
0;7.689617037773132;320.5;110.0;92.55623185429809
1;7.720892667770386;323.0;115.0;91.63653734736693
0;7.797662556171417;329.25;133.25;90.0506703929473
1;7.829926013946533;333.0;144.0;89.38818674813754
0;7.928749740123749;342.25;203.25;87.60441237727154
1;7.970924615859985;344.0;222.0;88.30651533892363
0;8.032082557678223;340.25;225.0;88.76368831805878
1;8.06281042098999;331.0;224.0;89.63480951074729
0;8.125783085823059;321.25;220.75;91.7006547853361
1;8.15713357925415;317.0;218.0;93.33933358069082
0;8.220066010951996;308.5;207.75;95.63834989171822
1;8.25288724899292;306.0;202.0;95.41361515666432
0;8.31476616859436;304.0;177.25;93.82072005915983
1;8.345269441604614;304.0;166.0;95.05684742740992
0;8.418251872062683;305.75;161.75;94.49752254110527
1;8.455053567886353;306.0;162.0;94.4641669208035
0;8.517953276634216;308.5;168.75;93.42896406133018
1;8.549123525619507;310.0;173.0;93.09040656573727
0;8.609923183918;311.0;194.0;93.47103139541169
1;8.640710353851318;312.0;210.0;93.99968512638935
0;8.70287674665451;310.5;226.5;96.11190678779617
1;8.73405385017395;308.0;235.0;95.89891794883938
0;8.796971261501312;306.75;237.75;94.84084017202011
1;8.829027891159058;305.0;240.0;95.31128236711996
0;8.890619039535522;298.75;237.5;96.22008822399322
1;8.921420812606812;295.0;235.0;96.89156598899176
0;8.984777092933655;286.0;231.0;99.34731544140487
1;9.017163276672363;281.0;229.0;100.15424699816303
0;9.079791963100433;268.75;221.5;101.22085575772901
1;9.111173152923584;262.0;217.0;98.59605597231092
0;9.173669338226318;237.0;195.0;103.2559551392377
1;9.205076694488525;232.0;190.0;104.5683557529708
0;9.266835510730743;228.25;182.75;106.6547315351589
1;9.297744750976562;227.0;179.0;107.6282924720741
0;9.360300600528717;229.5;172.75;107.7257460276735
1;9.389731407165527;232.0;171.0;106.25510802529332
0;9.451760113239288;241.5;171.5;103.96496978169509
1;9.482985973358154;247.0;174.0;102.55024235070279
0;9.545066058635712;256.25;180.5;99.60293749916744
1;9.575862407684326;261.0;186.0;97.59579881196974
0;9.638474524021149;267.75;199.25;96.35011521458782
1;9.669890403747559;270.0;207.0;95.52655299083888
0;9.731125354766846;271.5;223.0;100.15545695015507
1;9.761584997177124;271.0;232.0;101.67542072495031
0;9.852220714092255;265.75;246.75;100.22746445496598
1;9.887259721755981;262.0;253.0;99.75504321366395
0;9.949358224868774;250.5;257.75;103.91934107711728
1;9.98158073425293;245.0;258.0;103.81279155715201
0;10.043065965175629;235.25;251.5;106.37938507986587
1;10.074275732040405;231.0;246.0;107.04985810598478
0;10.18157172203064;224.25;232.0;105.45074492310165
1;10.22931957244873;222.0;224.0;106.25510802529332
0;10.291990101337433;220.25;203.0;106.45379554546619
1;10.323251962661743;220.0;192.0;107.04985810598478
0;10.38490480184555;222.5;168.5;108.7072027633073
1;10.414937734603882;225.0;156.0;107.89158527515917
0;10.478496551513672;228.0;133.25;107.6282924720741
1;10.510060548782349;229.0;122.0;107.6282924720741
0;10.570780813694;230.25;106.75;107.77621633376967
1;10.601566314697266;230.0;98.0;109.41998350408608
0;10.66491562128067;229.25;85.5;108.63294983432107
1;10.696526527404785;229.0;80.0;108.63294983432107
0;10.758276224136353;228.0;77.0;108.49536929476909
1;10.78988003730774;227.0;77.0;106.67871326773579
0;10.851743996143341;227.0;83.25;106.13421043700899
1;10.883194923400879;227.0;88.0;105.68405366177355
0;10.945162117481232;226.5;105.0;104.25900213200214
1;10.97651219367981;227.0;116.0;104.02326706509257
0;11.039412319660187;225.0;142.0;103.18542922562762
1;11.070314884185791;223.0;157.0;105.36760838751731
0;11.13306987285614;219.25;187.75;107.48138717393655
1;11.164283514022827;218.0;201.0;105.91974151139699
0;11.226586282253265;211.5;223.5;106.02590824170382
1;11.257795095443726;207.0;232.0;106.25510802529332
0;11.319076597690582;196.75;237.5;104.0847359881804
1;11.349607706069946;191.0;238.0;104.79682930594035
0;11.411757051944733;181.0;231.75;103.90705544989996
1;11.443246603012085;176.0;227.0;106.67871326773579
0;11.504145681858063;169.25;214.25;107.20211452321378
1;11.535340547561646;166.0;208.0;107.2801394545014
0;11.59809786081314;163.0;195.25;109.5469232791558
1;11.627472639083862;162.0;188.0;109.25210603135503
0;11.690584063529968;161.75;174.5;108.67942332900145
1;11.72131872177124;164.0;169.0;110.03686424269844
0;11.783293902873993;172.25;157.75;109.51561155000897
1;11.814157247543335;178.0;154.0;107.42480268530896
0;11.87652188539505;188.0;157.75;106.94397876657409
1;11.907955646514893;192.0;162.0;105.68405366177355
0;11.969303369522095;196.0;204.5;112.42399386635122
1;12.000075817108154;192.0;215.0;107.42480268530896
0;12.062765896320343;175.0;228.25;103.72651550193935
1;12.093361377716064;167.0;231.0;101.8734557855223
0;12.155317842960358;155.75;229.25;100.55123115538272
1;12.186359643936157;150.0;226.0;102.42391992308598
0;12.248455464839935;144.25;215.0;103.47377788045763
1;12.278717041015625;143.0;209.0;105.50485257750188
0;12.341059923171997;149.0;195.5;108.9961963880961
1;12.372848272323608;153.0;188.0;108.46857246534542
0;12.434108436107635;172.25;175.5;108.97534700427181
1;12.465179681777954;192.0;165.0;104.2881238225419
0;12.529051661491394;196.5;166.0;102.73937407191866
1;12.560929775238037;196.0;167.0;104.02326706509257
0;12.621979832649231;189.5;171.0;101.70877293423311
1;12.654138803482056;184.0;173.0;102.72786124537551
0;12.716655135154724;169.0;173.5;102.21535713155055
1;12.747841358184814;162.0;173.0;104.5683557529708
0;12.809504091739655;131.5;162.0;104.65671131814048
1;12.840448379516602;129.0;159.0;103.65574932662852
0;12.902565896511078;129.5;150.0;106.12299578981032
1;12.934738636016846;133.0;146.0;107.04985810598478
0;12.9955974817276;145.5;139.5;106.00358313987107
1;13.026960134506226;154.0;137.0;105.91974151139699
0;13.08904653787613;174.0;138.25;104.10653512337619
1;13.120915174484253;176.0;140.0;103.26616192247057
0;13.181970596313477;174.25;141.0;102.72786124537551
1;13.21359920501709;171.0;143.0;102.72786124537551
0;13.275659263134003;154.5;148.25;103.59171038009563
1;13.30726408958435;144.0;151.0;103.26616192247057
0;13.368973195552826;118.5;153.5;103.11569246367077
1;13.40032410621643;106.0;156.0;104.2881238225419
0;13.46194303035736;80.5;157.75;104.90709990814462
1;13.493110656738281;75.0;158.0;106.76402816495279
0;13.55471408367157;71.75;156.75;104.48945379306006
1;13.585389614105225;71.0;156.0;104.8238045822405
0;13.649349391460419;72.5;156.0;104.93108278089612
1;13.680545330047607;74.0;156.0;103.24034136975865
0;13.74289071559906;75.0;157.0;103.17105403287717
1;13.77411699295044;76.0;158.0;103.24034136975865
0;13.836137592792511;78.75;160.75;102.98410130756707
1;13.867110967636108;80.0;162.0;102.72786124537551
0;13.929021775722504;85.75;167.75;101.54368475570405
1;13.960718631744385;86.0;168.0;101.41719935459244
0;14.021222531795502;105.75;182.0;95.16922600148098
1;14.051501512527466;118.0;191.0;92.52328675498215
0;14.114443123340607;163.25;218.5;93.30110862001867
1;14.14524793624878;190.0;232.0;89.2192532110577
0;14.2549529671669;323.0;295.25;83.6623244074301
1;14.28631329536438;353.0;305.0;77.956083787751
0;14.350013732910156;404.25;328.0;76.24686987769206
1;14.38156533241272;414.0;330.0;76.38008858071554
0;14.443024635314941;460.5;348.25;76.10888480813132
1;14.474313497543335;479.0;356.0;77.31657622186232
0;14.537131249904633;512.0;371.0;80.39319864790977
1;14.568871021270752;529.0;380.0;83.31579982812373
0;14.629466772079468;538.75;385.75;88.81859776411108
1;14.661253690719604;543.0;388.0;90.615114085622
0;14.72326910495758;547.0;389.0;92.09239472867701
1;14.755012035369873;548.0;389.0;92.90023925249231
0;14.818281710147858;549.0;388.5;91.94249830117249
1;14.851054430007935;549.0;387.0;92.41107001734609
0;14.91137307882309;545.75;381.0;90.72789240862892
1;14.942139387130737;541.0;373.0;88.45400559509147
0;15.004369497299194;529.25;360.25;85.08807851121844
1;15.035112380981445;521.0;351.0;83.19881272565748
0;15.098070442676544;499.75;329.0;78.27218668207286
1;15.12967038154602;485.0;315.0;76.38543779972136
0;15.191069781780243;455.25;289.25;73.00841051466774
1;15.221155405044556;450.0;288.0;73.4793427828902
0;15.295116662979126;374.0;250.25;85.93465563014513
1;15.362066507339478;290.0;226.0;104.554961434055
