;x;y;z;t
0;;;;0.0
1;445.0;199.0;0.0;0.09376215934753418
2;441.0;180.0;101.18521485067899;0.14695191383361816
3;435.0;166.0;100.61795759100222;0.17856144905090332
4;441.0;152.0;96.35984409891026;0.20611214637756348
5;444.0;140.0;96.32821141469448;0.2368006706237793
6;450.0;131.0;95.83656244693381;0.27243995666503906
7;456.0;126.0;95.89891794883938;0.3102688789367676
8;459.0;123.0;94.85472285215735;0.34352779388427734
9;462.0;122.0;93.8430803866523;0.3758256435394287
10;464.0;122.0;92.86234187712185;0.4076056480407715
11;466.0;122.0;91.4458514523024;0.43726181983947754
12;466.0;123.0;90.07339216277177;0.4686758518218994
13;466.0;124.0;89.6262721454729;0.4985940456390381
14;466.0;124.0;88.30651533892363;0.5293915271759033
15;466.0;125.0;88.30651533892363;0.5600824356079102
16;465.0;125.0;88.30651533892363;0.5916352272033691
17;464.0;125.0;88.30651533892363;0.6237430572509766
18;463.0;124.0;85.39596074132022;0.6568894386291504
19;461.0;124.0;84.61356980258701;0.6874446868896484
20;460.0;124.0;85.02773637898179;0.7200608253479004
21;459.0;123.0;85.39596074132022;0.749758243560791
22;459.0;123.0;85.39596074132022;0.7814600467681885
23;459.0;122.0;85.39596074132022;0.8134634494781494
24;460.0;121.0;85.78390157376583;0.8428001403808594
25;461.0;121.0;86.19988117825913;0.8731868267059326
26;463.0;120.0;86.19988117825913;0.905829668045044
27;466.0;120.0;86.19988117825913;0.9360406398773193
28;471.0;121.0;87.45230799710525;0.9673235416412354
29;477.0;124.0;87.04983785476944;0.997812032699585
30;484.0;129.0;86.23799052125689;1.0285239219665527
31;491.0;135.0;84.67857259397462;1.0604405403137207
32;499.0;144.0;84.67857259397462;1.0925569534301758
33;506.0;156.0;87.104758425252;1.1222467422485352
34;511.0;169.0;88.37197775631746;1.153444766998291
35;515.0;184.0;88.45400559509147;1.1841392517089844
36;518.0;197.0;87.54779983402895;1.216679334640503
37;519.0;214.0;88.10285524629792;1.2467765808105469
38;516.0;228.0;89.52400880862285;1.2774193286895752
39;511.0;241.0;90.70338352058435;1.3081529140472412
40;506.0;251.0;89.6262721454729;1.3402941226959229
41;496.0;260.0;91.46396205941228;1.373049259185791
42;485.0;264.0;91.46396205941228;1.4030401706695557
43;409.0;254.0;95.09742361959732;1.4835138320922852
44;399.0;240.0;92.90023925249231;1.5120527744293213
45;390.0;226.0;91.20237971177967;1.5424604415893555
46;385.0;214.0;91.09477659836676;1.5936129093170166
47;381.0;199.0;90.55347466970234;1.6217401027679443
48;382.0;180.0;92.38307793963196;1.6533126831054688
49;386.0;161.0;92.39240587820969;1.6852474212646484
50;387.0;156.0;96.39150716550341;1.7149043083190918
51;394.0;145.0;96.33875226993055;1.7454030513763428
52;401.0;137.0;98.4946798035271;1.7766656875610352
53;412.0;125.0;90.98754372909411;1.8093786239624023
54;423.0;117.0;88.74286540379815;1.8393597602844238
55;434.0;114.0;83.19881272565748;1.8706159591674805
56;445.0;116.0;84.34786034739008;1.903303623199463
57;445.0;115.0;82.20022187423446;1.934631586074829
58;456.0;120.0;83.92916159660363;1.9650263786315918
59;477.0;139.0;86.30671161928069;1.9957692623138428
60;485.0;149.0;85.8139569655747;2.027470827102661
61;484.0;151.0;86.66820736382623;2.059683322906494
62;490.0;164.0;86.30671161928069;2.090050220489502
