;t;x;y;z
0;10.771138727664948;230.0;98.5;108.72196156178961
1;10.803148746490479;230.0;91.0;108.02393961949315
0;10.865239143371582;229.0;80.5;108.98392843641543
1;10.896894216537476;229.0;77.0;110.03686424269844
0;10.957293808460236;227.0;77.5;107.16727240938212
1;10.988340616226196;226.0;79.0;106.67871326773579
0;11.051081836223602;227.0;88.75;105.9838905876963
1;11.082287311553955;227.0;96.0;106.48041761797482
0;11.144106566905975;226.75;116.25;103.83399077943707
1;11.174920558929443;227.0;129.0;104.02326706509257
0;11.237412989139557;223.0;157.25;105.44237186142016
1;11.266714096069336;221.0;174.0;109.3588499456957
0;11.329985558986664;217.5;201.0;106.41084481502389
1;11.360783815383911;215.0;214.0;106.48041761797482
0;11.42376971244812;207.0;231.0;105.3232336483226
1;11.454105615615845;202.0;236.0;103.09866488093022
0;11.515989661216736;191.25;237.5;104.19963825135689
1;11.546755075454712;186.0;236.0;102.98316951062134
0;11.616813659667969;176.5;226.75;105.75482732845717
1;11.647347450256348;173.0;221.0;106.67871326773579
0;11.72717273235321;166.25;207.75;107.46916671736773
1;11.769046783447266;164.0;201.0;107.89158527515917
0;11.833299398422241;162.0;188.25;109.4147907005214
1;11.866700887680054;161.0;181.0;108.63294983432107
0;11.93776547908783;164.0;168.75;110.27727608333421
1;11.97211241722107;167.0;163.0;113.01143622844683
0;12.034143328666687;178.0;155.0;107.32973325606599
1;12.062766075134277;184.0;155.0;106.83527646037464
0;12.12710851430893;192.5;168.5;108.71734521306874
1;12.161248683929443;198.0;195.0;118.37051597258603
0;12.218867123126984;191.0;214.5;108.07619658796868
1;12.247965812683105;183.0;224.0;105.50485257750188
0;12.310339152812958;167.25;230.5;101.88385814373024
1;12.34231948852539;161.0;231.0;100.68985612294614
0;12.403984725475311;150.5;225.75;101.70433351425183
1;12.435054540634155;146.0;221.0;102.42391992308598
0;12.526763558387756;143.75;208.75;105.41239594330582
1;12.569003105163574;145.0;202.0;108.21595869513354
0;12.62924611568451;154.0;188.75;109.432521417761
1;12.661392450332642;161.0;183.0;110.5377547315151
0;12.71707409620285;187.0;168.0;105.1481272771075
1;12.74825668334961;196.0;165.0;101.47850673183109
0;12.8103266954422;195.75;167.25;103.24301914755073
1;12.841517210006714;194.0;169.0;102.19768121464226
0;12.90392142534256;183.5;172.5;101.9399124591656
1;12.934711217880249;176.0;173.0;100.27255135326389
0;12.996991395950317;157.0;171.25;103.28930823147726
1;13.02829647064209;135.0;165.0;102.01026070998373
0;13.090091526508331;129.0;158.5;104.36191639946509
1;13.121304273605347;127.0;154.0;103.65574932662852
0;13.183729767799377;133.25;146.25;106.65248306563906
1;13.215584516525269;138.0;143.0;106.25510802529332
0;13.322298049926758;155.75;137.5;105.7259609531098
1;13.354398965835571;170.0;137.0;104.02326706509257
0;13.415743589401245;175.75;139.25;103.45713521082186
1;13.447082996368408;176.0;139.0;102.72786124537551
0;13.511167824268341;170.25;143.25;103.18798487227434
1;13.544124841690063;164.0;146.0;104.5683557529708
0;13.615909099578857;143.75;150.0;103.25184707959176
1;13.654093742370605;132.0;152.0;104.8238045822405
0;13.717117011547089;104.25;155.5;103.634948048144
1;13.744474649429321;87.0;157.0;104.2881238225419
0;13.805047035217285;75.5;157.75;105.32564539449157
1;13.837106704711914;72.0;157.0;103.48640142551879
0;13.901109755039215;71.5;156.25;105.03541277833048
1;13.932528257369995;72.0;156.0;105.6702373666004
0;13.99425584077835;73.5;156.0;103.38482746683145
1;14.025211095809937;74.0;156.0;101.92314095903883
0;14.088334858417511;76.0;158.0;103.2422277215621
1;14.118418455123901;77.0;159.0;102.72786124537551
0;14.181063830852509;80.5;162.5;102.65480120488712
1;14.21275019645691;83.0;165.0;101.92314095903883
0;14.27408117055893;88.5;170.0;101.1014612654851
1;14.304851531982422;95.0;175.0;100.15424699816303
0;14.366857469081879;120.0;191.75;93.41002202588128
1;14.39831256866455;139.0;204.0;94.59382946717146
0;14.471543371677399;209.75;242.25;89.63974654896072
1;14.53795862197876;297.0;286.0;87.99749314718926
0;14.597730576992035;352.5;306.0;79.38890349695171
1;14.630494117736816;383.0;317.0;76.1246067639351
0;14.692236006259918;419.75;332.25;74.82161482701555
1;14.72185468673706;441.0;339.0;73.44116101243408
0;14.786623537540436;479.0;356.25;77.64467892779837
1;14.816174745559692;497.0;364.0;78.7162368794677
0;14.879293084144592;525.75;378.25;83.12195660787782
1;14.910353422164917;534.0;383.0;86.08584783324001
0;14.973030030727386;542.75;387.75;90.50428937199999
1;15.005293130874634;546.0;389.0;91.50021474796485
0;15.065884470939636;548.0;389.0;92.32131392751872
1;15.096734523773193;549.0;389.0;91.50021474796485
0;15.194794237613678;548.75;387.0;92.29064106793194
1;15.243249893188477;548.0;385.0;92.41107001734609
0;15.303396999835968;541.25;374.25;88.66923802986234
1;15.33153486251831;536.0;368.0;86.74569391822736
0;15.394925594329834;521.0;351.0;83.09816762621938
1;15.426544666290283;512.0;341.0;80.79114135306807
0;15.487149000167847;485.0;315.25;76.34485970641478
1;15.51840853691101;469.0;301.0;74.65247943846543
0;15.581199705600739;439.75;291.5;76.46068756817976
1;15.612884998321533;408.0;306.0;87.69161076590206
0;15.724609553813934;270.5;191.25;91.06606341487247
1;15.806385278701782;104.0;68.0;87.07336284509361
