;t;x;y;z
1;2.8827881813049316;471.0;127.0;88.74286540379815
0;2.946640431880951;485.25;146.0;87.2995020593937
1;2.977881669998169;490.0;159.0;86.74569391822736
0;3.0416823625564575;496.5;190.75;89.86710665185258
1;3.0719921588897705;497.0;208.0;89.86622067984888
0;3.1349175572395325;485.5;238.0;90.6457115556425
1;3.1653265953063965;467.0;252.0;91.52743184411811
0;3.228722393512726;438.25;248.0;87.93783057263242
1;3.260143995285034;429.0;243.0;88.71799789049277
0;3.321977198123932;403.25;219.25;88.65860420103468
1;3.352635383605957;393.0;203.0;87.104758425252
0;3.4143112301826477;383.0;173.25;92.19012699679091
1;3.4451122283935547;383.0;159.0;94.37470427806143
0;3.5076021552085876;386.5;141.0;98.46532371101131
1;3.5375936031341553;390.0;133.0;96.33875226993055
0;3.6002378463745117;414.0;116.0;98.19862369246127
1;3.6315810680389404;427.0;111.0;97.36664396498736
0;3.6935214400291443;440.0;113.0;96.09897795586865
1;3.72397518157959;453.0;115.0;91.20237971177967
0;3.7869633436203003;475.25;128.0;96.87562992816369
1;3.8174450397491455;485.0;136.0;94.85472285215735
0;3.880774974822998;501.5;161.5;91.67592236290233
1;3.912956714630127;507.0;174.0;90.14276015710126
0;3.9752897024154663;511.5;201.5;102.57198971329841
1;4.005972623825073;509.0;215.0;93.34894659080986
0;4.067940711975098;495.0;233.25;93.19564300165707
1;4.098772048950195;483.0;239.0;90.7122242936947
0;4.161436855792999;454.0;239.25;89.22751120024938
1;4.192043781280518;437.0;236.0;91.50021474796485
0;4.253193914890289;413.75;218.0;91.49327725847706
1;4.284405708312988;404.0;204.0;90.2296901345263
0;4.3472219705581665;397.5;176.5;94.46965555793642
1;4.378910303115845;397.0;164.0;96.33875226993055
0;4.442402601242065;404.5;142.75;98.31644138873699
1;4.472409963607788;412.0;133.0;98.42726471591448
0;4.536193609237671;429.0;119.75;97.39216027053142
1;4.567381858825684;439.0;116.0;97.36664396498736
0;4.629130125045776;459.25;119.0;94.21040984705206
1;4.6599133014678955;469.0;124.0;96.32821141469448
0;4.722493588924408;484.75;142.75;92.00867658299453
1;4.753190755844116;490.0;154.0;91.50021474796485
0;4.81554114818573;497.0;181.0;91.31068223976965
1;4.847779273986816;500.0;196.0;94.81444848777485
0;4.909040033817291;492.5;223.25;93.11859428094877
1;4.94053840637207;488.0;235.0;92.07679193730176
0;5.0028334856033325;465.75;243.0;90.39580612416802
1;5.03286600112915;443.0;241.0;91.98456245712542
0;5.095765709877014;428.75;232.25;92.31545700465625
1;5.126920461654663;420.0;223.0;91.58193710357288
0;5.189792156219482;412.0;194.5;90.79011514132586
1;5.220022916793823;411.0;180.0;90.09071953218627
0;5.297523736953735;420.5;154.5;93.27323052537088
1;5.327554941177368;423.0;153.0;92.47648139683969
0;5.3899566531181335;438.5;140.5;94.64178748215276
1;5.420846223831177;448.0;137.0;93.90171774932101
0;5.484282910823822;461.25;136.25;93.84073778455033
1;5.515192985534668;468.0;139.0;92.86234187712185
0;5.577739715576172;487.5;160.0;92.44919193950714
1;5.608583927154541;495.0;172.0;91.98456245712542
0;5.672104299068451;500.25;196.5;93.15787514794707
1;5.7031190395355225;499.0;208.0;93.09040656573727
0;5.764722943305969;488.25;224.0;90.76123451844987
1;5.795386552810669;479.0;231.0;90.84513886557494
0;5.859249234199524;455.75;234.75;92.23533311423944
1;5.890887498855591;452.0;235.0;92.97616982091954
0;5.952967464923859;416.0;225.75;91.76802367555689
1;5.983819007873535;401.0;216.0;90.7122242936947
0;6.046809494495392;385.5;192.75;90.23345813529944
1;6.078150272369385;380.0;183.0;91.45490544547562
0;6.139472305774689;374.5;161.25;94.98053713864745
1;6.170372724533081;373.0;151.0;95.89891794883938
0;6.232431173324585;373.75;133.25;96.00486195053564
1;6.263608932495117;374.0;126.0;95.52655299083888
0;6.326477825641632;375.25;121.0;96.0975203196496
1;6.3571388721466064;375.0;118.0;95.41361515666432
0;6.419167757034302;373.75;119.5;95.11317368090617
1;6.450742244720459;373.0;122.0;94.4641669208035
0;6.51385098695755;371.75;129.5;93.77826417338086
1;6.544346570968628;371.0;135.0;94.59382946717146
0;6.605524182319641;369.0;152.0;91.19834238157753
1;6.637134790420532;369.0;164.0;91.98456245712542
0;6.6991331577301025;368.25;190.0;90.67927252633824
1;6.730452299118042;368.0;204.0;90.09071953218627
0;6.792192578315735;364.5;228.5;90.42621717513535
1;6.8230485916137695;363.0;234.0;90.98754372909411
0;6.884957313537598;361.5;232.5;90.66199193455027
1;6.916877508163452;360.0;230.0;90.55347466970234
0;6.979058504104614;359.0;225.5;92.03300857775125
1;7.010897874832153;358.0;220.0;91.91097298626548
0;7.07384067773819;350.0;198.0;93.00806286952484
1;7.10686182975769;349.0;194.0;92.90023925249231
0;7.1669647097587585;341.25;169.5;92.9449956214042
1;7.197952508926392;337.0;156.0;91.98456245712542
0;7.259788811206818;328.25;132.75;93.70920702633317
1;7.2908666133880615;324.0;123.0;95.52655299083888
0;7.354632139205933;319.5;109.25;95.76483041219832
1;7.38432502746582;319.0;104.0;95.52655299083888
0;7.446530878543854;318.0;102.25;94.1846356115437
1;7.47697901725769;318.0;102.0;93.99968512638935
0;7.540876388549805;320.5;110.0;92.8927370347505
1;7.572538137435913;323.0;115.0;92.07679193730176
0;7.6338642835617065;329.25;133.5;90.48108973862298
1;7.664883136749268;333.0;144.0;89.38818674813754
0;7.762849271297455;342.25;203.25;87.60441237727154
1;7.805343866348267;344.0;222.0;88.30651533892363
0;7.867913782596588;340.25;225.0;88.76368831805878
1;7.898696660995483;331.0;224.0;89.63480951074729
0;7.9616729617118835;321.25;220.75;92.27325829726222
1;7.992940425872803;317.0;218.0;93.33933358069082
0;8.054933369159698;308.5;207.75;96.05580443599888
1;8.085487604141235;306.0;202.0;95.41361515666432
0;8.149723410606384;303.75;177.25;94.1606969858642
1;8.178383111953735;303.0;166.0;95.52655299083888
0;8.24070531129837;305.75;161.25;93.72016837086153
1;8.271728754043579;306.0;161.0;92.97616982091954
0;8.333476126194;308.5;168.5;93.54181655986113
1;8.364503383636475;310.0;173.0;93.54181655986113
0;8.426550149917603;311.0;194.25;95.0279379807208
1;8.459169864654541;312.0;211.0;95.52655299083888
0;8.519706070423126;310.75;226.5;96.61065438435631
1;8.550437927246094;309.0;235.0;95.3419485125298
0;8.61207491159439;307.0;237.75;94.32693706801936
1;8.642999649047852;305.0;240.0;94.81444848777485
0;8.705018222332;298.75;237.5;96.36830117427309
1;8.735047101974487;295.0;235.0;97.98125166945637
0;8.798529148101807;286.0;231.0;99.76999838201257
1;8.829200029373169;281.0;229.0;101.33155062652307
0;8.89103376865387;269.0;221.5;100.54732197530885
1;8.922178745269775;263.0;217.0;97.98125166945637
0;8.984159648418427;237.5;195.5;104.48192564669202
1;9.015015125274658;233.0;190.0;104.36796600150919
0;9.07738596200943;228.25;182.0;107.47945425976282
1;9.108341455459595;227.0;178.0;108.81310364314004
0;9.170276641845703;229.5;172.25;108.31864684744869
1;9.200665473937988;232.0;170.0;106.83527646037464
0;9.262508571147919;241.5;171.25;104.1075615936939
1;9.29303240776062;247.0;173.0;102.01026070998373
0;9.354370892047882;256.5;179.75;99.51530956179931
1;9.38502025604248;262.0;185.0;98.09220085679569
0;9.446792602539062;268.25;198.75;95.84416491393672
1;9.477728605270386;271.0;207.0;95.41361515666432
0;9.541098296642303;271.75;222.25;99.1966803651933
1;9.572201251983643;271.0;231.0;100.43886577034239
0;9.6343594789505;265.75;245.75;100.01572984726924
1;9.665589332580566;262.0;252.0;100.27255135326389
0;9.728262841701508;250.5;257.75;104.14047621719601
1;9.759892702102661;245.0;258.0;104.36796600150919
0;9.822648227214813;235.25;251.5;106.66860226291053
1;9.854390382766724;231.0;246.0;107.04985810598478
0;9.917169392108917;224.25;232.0;104.93190900266987
1;9.948076725006104;222.0;224.0;104.93190900266987
0;10.010944724082947;219.75;202.75;107.43191291614377
1;10.043113470077515;220.0;192.0;108.21595869513354
0;10.10411411523819;222.5;168.75;109.14466851498304
1;10.135010242462158;225.0;157.0;109.6501271959527
0;10.196947515010834;228.0;133.25;108.21595869513354
1;10.228790760040283;229.0;122.0;108.21595869513354
0;10.290193498134613;230.5;107.0;108.83167588270842
1;10.32094430923462;231.0;98.0;110.03686424269844
0;10.383559465408325;229.25;85.25;109.64448513702673
1;10.415420532226562;229.0;81.0;109.25210603135503
0;10.477615058422089;227.25;77.0;108.19323014549788
1;10.50907278060913;227.0;77.0;106.0870374092633
0;10.570721685886383;227.0;82.75;105.40872726909414
1;10.601328372955322;227.0;88.0;105.68405366177355
0;10.663990080356598;226.5;105.0;103.91936733430788
1;10.69574785232544;227.0;116.0;104.02326706509257
0;10.75988906621933;225.0;142.0;103.69054550832139
1;10.791190147399902;223.0;157.0;104.8238045822405
0;10.853271126747131;219.75;187.5;106.62161006536188
1;10.883592128753662;218.0;201.0;107.32347861932676
0;10.946617424488068;211.5;223.25;106.45647753223403
1;10.978033781051636;207.0;231.0;106.83527646037464
0;11.040737926959991;196.75;237.5;106.15432756120815
1;11.07181692123413;191.0;238.0;106.57943064249325
0;11.134627401828766;180.75;232.0;105.21638939784592
1;11.165305852890015;176.0;228.0;107.89158527515917
0;11.22803020477295;169.25;214.75;107.39862433421862
1;11.259398937225342;166.0;208.0;105.91974151139699
0;11.320323705673218;162.75;195.25;109.63641420843041
1;11.351406812667847;161.0;188.0;109.14566609825026
0;11.412364423274994;161.5;174.5;110.76976563705632
1;11.443339586257935;164.0;169.0;113.433987898981
0;11.505238950252533;172.25;157.5;111.26463413968526
1;11.536852359771729;178.0;154.0;109.41998350408608
0;11.599614560604095;188.0;157.5;106.71290564134964
1;11.630680799484253;192.0;161.0;104.36796600150919
0;11.693538427352905;196.25;204.5;112.4550634353111
1;11.7244291305542;192.0;215.0;108.63294983432107
0;11.785918414592743;174.5;228.0;105.04835977006053
1;11.81660509109497;167.0;231.0;101.78667682522138
0;11.879478812217712;155.25;229.25;101.78667682522138
1;11.910787105560303;150.0;226.0;101.78667682522138
0;11.97287118434906;143.75;214.75;103.11746331245836
1;12.004730463027954;143.0;208.0;104.22172488292551
0;12.065428495407104;149.0;195.5;111.1775425011912
1;12.096784830093384;153.0;188.0;111.14130704416928
0;12.15910530090332;171.75;175.75;110.934536831615
1;12.189987421035767;191.0;166.0;109.3588499456957
0;12.252639770507812;196.5;166.25;103.87063485729632
1;12.283568382263184;196.0;167.0;103.26616192247057
0;12.347086906433105;188.75;171.0;102.05877926493511
1;12.37785792350769;183.0;173.0;102.55024235070279
0;12.439956068992615;169.0;173.5;103.29153687761792
1;12.470172882080078;162.0;173.0;103.09866488093022
0;12.532934188842773;130.75;162.0;106.8376159078379
1;12.563958406448364;128.0;159.0;107.42480268530896
0;12.627487599849701;129.75;149.5;105.69653296874442
1;12.659091711044312;133.0;146.0;106.83527646037464
0;12.76538622379303;145.5;140.0;107.56237276613462
1;12.796866178512573;154.0;137.0;105.68405366177355
0;12.859291553497314;174.25;137.75;104.40167384201034
1;12.889800548553467;177.0;140.0;102.55024235070279
0;12.95418667793274;174.25;141.5;104.20559332933755
1;12.984902620315552;171.0;143.0;104.5683557529708
0;13.047116816043854;153.75;148.25;104.55644410793136
1;13.079039096832275;143.0;151.0;104.36796600150919
0;13.14165210723877;119.0;154.25;105.82017126817797
1;13.173499345779419;106.0;156.0;104.5683557529708
0;13.234639883041382;80.25;158.0;106.43852628594145
1;13.265811204910278;75.0;158.0;107.32347861932676
0;13.328137218952179;71.75;156.75;105.36760838751731
1;13.359814405441284;71.0;156.0;105.36760838751731
0;13.422334015369415;72.25;156.0;105.86954670501692
1;13.454086780548096;73.0;156.0;104.2881238225419
0;13.517284750938416;74.25;157.5;105.59609900542884
1;13.549039602279663;76.0;158.0;104.2881238225419
0;13.609835088253021;78.75;160.75;106.61434126160019
1;13.639352321624756;80.0;162.0;107.10729295921037
0;13.704009890556335;85.75;167.75;103.51317515257142
1;13.734095573425293;86.0;168.0;102.43653170199873
0;13.797174513339996;105.5;182.0;101.6240843046747
1;13.829838991165161;117.0;191.0;102.22274673600198
0;13.903814971446991;179.25;226.5;95.12883829962581
1;13.970593690872192;261.0;266.0;82.26659326756548
0;14.030138432979584;318.75;295.25;84.25429204505176
1;14.061899662017822;340.0;305.0;85.8139569655747
0;14.172665655612946;418.0;330.5;84.20753287752137
1;14.203276634216309;437.0;338.0;82.02838610698105
0;14.265859544277191;474.75;355.75;81.75549872088457
1;14.296454668045044;494.0;363.0;80.36585962218804
0;14.356900930404663;525.75;378.5;84.00682930593338
1;14.388894081115723;534.0;383.0;87.30963939066355
0;14.450894892215729;543.25;387.75;90.76199444089045
1;14.482198715209961;546.0;389.0;92.90023925249231
0;14.545814335346222;547.75;389.0;93.16691166473166
1;14.580735683441162;548.0;389.0;93.39705508736232
0;14.63744181394577;548.75;387.0;92.90023925249231
1;14.668053388595581;548.0;386.0;92.90023925249231
0;14.730443954467773;541.25;374.75;90.22448708031737
1;14.762024641036987;536.0;368.0;88.45400559509147
0;14.823795080184937;521.0;351.0;84.34602229733002
1;14.855244874954224;512.0;341.0;82.28653525097305
0;14.917510151863098;485.5;315.0;76.41462290402703
1;14.947598695755005;468.0;301.0;75.1423989476806
0;15.010193169116974;429.5;304.25;79.14690303500373
1;15.040310859680176;382.0;329.0;85.18918232657073
0;15.149288475513458;261.75;207.5;97.78978308640424
1;15.226988792419434;104.0;68.0;87.07336284509361
