;t;x;y;z
1;3.3549439907073975;393.0;202.0;85.87416020364364
0;3.4176596999168396;383.5;173.0;90.67259024760475
1;3.448734998703003;384.0;158.0;92.39240587820969
0;3.5119760036468506;387.0;140.25;94.2350732844245
1;3.542902708053589;390.0;133.0;97.39928409919453
0;3.6053361892700195;413.5;115.75;96.90313449399082
1;3.6366169452667236;427.0;111.0;95.31128236711996
0;3.6985303163528442;440.5;112.5;92.75769614617867
1;3.7299723625183105;453.0;115.0;88.56921935513186
0;3.792557120323181;475.0;128.0;94.97371633956053
1;3.8239641189575195;486.0;136.0;92.90023925249231
0;3.8860424757003784;502.0;162.0;90.45148493863684
1;3.9164810180664062;508.0;174.0;89.28671456879115
0;3.9789454340934753;512.25;201.5;98.11790559220742
1;4.010275363922119;509.0;214.0;94.34493838727975
0;4.072533845901489;494.5;233.25;93.45509673061804
1;4.102869749069214;483.0;239.0;89.86622067984888
0;4.16555792093277;454.0;239.75;88.40271005041726
1;4.197360992431641;437.0;236.0;89.75458276272903
0;4.26014369726181;414.5;217.75;90.38608465974863
1;4.291553735733032;404.0;204.0;88.91751033982548
0;4.384117484092712;397.75;176.5;93.12235298327347
1;4.430007696151733;397.0;164.0;94.31519992156267
0;4.490577280521393;405.0;141.75;94.150668855064
1;4.521318435668945;412.0;132.0;95.32150121188214
0;4.583679378032684;429.0;119.75;96.98792985906951
1;4.616438388824463;439.0;116.0;95.81580360129223
0;4.676949739456177;459.25;119.0;92.95600312899704
1;4.709630250930786;469.0;124.0;94.34493838727975
0;4.769742369651794;484.75;143.0;91.77170575801517
1;4.800605058670044;490.0;155.0;91.50021474796485
0;4.861726701259613;497.0;180.5;94.80977807129105
1;4.89280104637146;500.0;195.0;107.04985810598478
0;4.956868469715118;492.5;223.25;92.7131321687843
1;4.987679719924927;488.0;235.0;92.47648139683969
0;5.048559844493866;465.25;243.0;89.43593370515012
1;5.079858779907227;441.0;241.0;90.615114085622
0;5.14279568195343;429.25;232.0;91.40464064001071
1;5.174834251403809;420.0;223.0;89.38818674813754
0;5.2366620898246765;412.0;193.5;89.88583705591604
1;5.267248153686523;411.0;179.0;89.63480951074729
0;5.328876078128815;420.5;153.5;87.5629933517611
1;5.360194444656372;421.0;150.0;88.45400559509147
0;5.421965837478638;438.75;139.0;91.98645526476383
1;5.453726768493652;448.0;135.0;91.50021474796485
0;5.51372367143631;461.25;136.0;92.07082684859411
1;5.544541120529175;468.0;139.0;90.55347466970234
0;5.606933116912842;488.0;160.0;90.74226540301346
1;5.639693021774292;495.0;172.0;91.98456245712542
0;5.703484773635864;499.75;196.0;92.6561708277873
1;5.735290288925171;500.0;208.0;93.09040656573727
0;5.797273397445679;488.75;224.0;90.01282299419914
1;5.82963228225708;479.0;231.0;90.01282299419914
0;5.889937162399292;456.0;235.0;91.0152229045403
1;5.9201977252960205;452.0;235.0;91.20237971177967
0;5.983139872550964;416.5;225.75;90.72848085587098
1;6.013587236404419;402.0;216.0;89.86622067984888
0;6.075297117233276;385.5;193.0;90.12158212662722
1;6.106667757034302;380.0;183.0;90.55347466970234
0;6.168445289134979;374.75;160.25;92.64446591947735
1;6.199471712112427;374.0;150.0;91.4458514523024
0;6.261758089065552;373.75;133.25;93.7851868386482
1;6.2934606075286865;374.0;126.0;93.43559410662974
0;6.354320168495178;375.0;121.25;94.63443199771216
1;6.385488986968994;375.0;118.0;94.37470427806143
0;6.449272513389587;373.75;119.5;93.55212501730256
1;6.479729890823364;373.0;122.0;93.43559410662974
0;6.54110723733902;371.0;129.5;92.38860568051797
1;6.571489572525024;370.0;135.0;92.52328675498215
0;6.634513199329376;369.0;151.75;90.49004336591447
1;6.66498875617981;369.0;163.0;91.09477659836676
0;6.72998583316803;369.0;190.0;89.68778703133121
1;6.760066509246826;368.0;204.0;88.3228676540211
0;6.821933925151825;364.75;228.5;89.971858455851
1;6.854114770889282;364.0;234.0;90.5270952697232
0;6.914326012134552;361.25;232.5;90.20094807605349
1;6.945119380950928;360.0;230.0;90.98754372909411
0;7.007780730724335;359.0;225.5;90.87791461066922
1;7.037945985794067;358.0;220.0;91.4458514523024
0;7.1006664633750916;350.0;197.75;92.89348593872276
1;7.132209300994873;349.0;194.0;92.90023925249231
0;7.1932178139686584;341.25;169.5;91.8461944508749
1;7.224452495574951;337.0;156.0;91.02324701103906
0;7.286287724971771;328.0;132.75;93.44361050882434
1;7.317411422729492;324.0;123.0;94.4641669208035
0;7.383530020713806;319.25;109.25;95.40912659998165
1;7.415206432342529;318.0;104.0;95.05684742740992
0;7.477924108505249;318.0;102.25;93.83710664856602
1;7.509803771972656;318.0;102.0;93.54181655986113
0;7.571207582950592;320.5;110.0;92.55623185429809
1;7.601958751678467;323.0;115.0;91.63653734736693
0;7.664024174213409;329.25;133.25;90.0506703929473
1;7.695535898208618;333.0;144.0;89.38818674813754
0;7.793922066688538;342.25;203.25;87.60441237727154
1;7.835068702697754;344.0;222.0;88.30651533892363
0;7.8978434801101685;340.25;225.0;88.76368831805878
1;7.929366588592529;331.0;224.0;89.63480951074729
0;7.991196930408478;321.25;220.75;91.7006547853361
1;8.02329134941101;317.0;218.0;93.33933358069082
0;8.086975514888763;308.5;207.75;95.63834989171822
1;8.11661171913147;306.0;202.0;95.41361515666432
0;8.17882788181305;303.5;176.75;93.60125155922579
1;8.20974087715149;304.0;166.0;95.05684742740992
0;8.272900521755219;305.75;161.75;94.65153409721486
1;8.304063558578491;306.0;162.0;93.43559410662974
0;8.36531126499176;308.5;168.75;92.91969915889068
1;8.396475791931152;310.0;173.0;93.09040656573727
0;8.45872938632965;311.0;194.0;93.65559268580333
1;8.490853071212769;312.0;210.0;93.54181655986113
0;8.552675426006317;310.5;226.5;96.26242140398902
1;8.582964658737183;308.0;235.0;95.41361515666432
0;8.645334720611572;307.0;238.0;94.83535647487167
1;8.676527500152588;305.0;240.0;94.81444848777485
0;8.739141404628754;298.75;237.5;96.09587975415694
1;8.77074646949768;295.0;235.0;96.89156598899176
0;8.833068251609802;286.0;231.0;99.34731544140487
1;8.863938093185425;281.0;229.0;100.15424699816303
0;8.92746651172638;268.75;221.5;101.22085575772901
1;8.958111763000488;262.0;217.0;98.59605597231092
0;9.019770979881287;237.25;195.0;103.2559551392377
1;9.05082631111145;232.0;190.0;104.5683557529708
0;9.112607061862946;228.25;182.75;106.6547315351589
1;9.144027709960938;227.0;179.0;107.6282924720741
0;9.205852389335632;229.5;172.75;107.43191291614377
1;9.236786842346191;232.0;171.0;106.25510802529332
0;9.299068868160248;242.0;171.5;104.10201319522974
1;9.329752683639526;247.0;174.0;102.55024235070279
0;9.392670094966888;257.0;180.5;99.60293749916744
1;9.424174070358276;262.0;186.0;97.59579881196974
0;9.48597139120102;267.75;198.75;95.56622095037405
1;9.516532182693481;270.0;207.0;95.52655299083888
0;9.57787024974823;271.75;223.0;99.4116745154991
1;9.608659982681274;271.0;232.0;101.16088555991627
0;9.672211050987244;265.75;246.25;99.9695100209085
1;9.70313811302185;262.0;253.0;99.75504321366395
0;9.766886591911316;250.5;257.75;103.91934107711728
1;9.798147201538086;245.0;258.0;103.81279155715201
0;9.861483335494995;235.25;251.5;106.24059146877659
1;9.893520593643188;231.0;246.0;107.04985810598478
0;9.954541325569153;224.25;232.0;104.81266508508098
1;9.985154151916504;222.0;224.0;106.25510802529332
0;10.048130333423615;219.75;203.0;106.16826836370629
1;10.079050064086914;220.0;192.0;107.04985810598478
0;10.141885638237;222.5;168.5;108.7072027633073
1;10.17375111579895;225.0;156.0;107.89158527515917
0;10.236991167068481;228.0;133.25;107.48368388055178
1;10.268542051315308;229.0;122.0;107.6282924720741
0;10.3297638297081;230.75;106.75;107.63117422499933
1;10.360562801361084;230.0;98.0;109.41998350408608
0;10.424320578575134;229.25;85.75;107.95654464441122
1;10.457034587860107;229.0;81.0;108.63294983432107
0;10.517347812652588;228.0;77.25;108.4915056568074
1;10.548522472381592;227.0;78.0;107.2801394545014
0;10.61200338602066;226.75;82.75;105.40872726909414
1;10.64277458190918;227.0;88.0;105.68405366177355
0;10.70450896024704;226.5;105.0;103.91936733430788
1;10.734904289245605;227.0;116.0;104.02326706509257
0;10.79742181301117;225.0;142.0;102.65799428189796
1;10.828646183013916;223.0;157.0;104.8238045822405
0;10.892077267169952;219.25;188.0;106.05991053804145
1;10.923587322235107;218.0;202.0;106.48041761797482
0;10.988096117973328;211.5;223.5;105.69510848604796
1;11.019906759262085;207.0;232.0;104.93190900266987
0;11.079820990562439;196.75;237.5;103.77338853139267
1;11.109677076339722;191.0;238.0;103.55143947878945
0;11.17231035232544;180.75;231.75;103.28358129356789
1;11.204506874084473;176.0;227.0;105.38130932780751
0;11.266439318656921;170.0;214.25;107.50168299030588
1;11.297621011734009;167.0;208.0;107.2801394545014
0;11.360905885696411;163.0;195.25;110.0299893871005
1;11.392223119735718;162.0;188.0;109.8816915497481
0;11.454030275344849;161.75;174.5;108.46231229576406
1;11.484770059585571;164.0;169.0;110.03686424269844
0;11.546890318393707;172.25;157.75;109.6716699242484
1;11.577996492385864;178.0;154.0;106.83527646037464
0;11.639199376106262;188.0;157.5;105.78957101702834
1;11.669677019119263;192.0;161.0;103.81279155715201
0;11.731912016868591;196.0;204.5;112.42399386635122
1;11.763566970825195;192.0;215.0;107.42480268530896
0;11.826507151126862;174.5;228.25;102.48540506787316
1;11.857650756835938;167.0;231.0;100.68985612294614
0;11.920712053775787;155.75;229.25;100.55123115538272
1;11.951436519622803;150.0;226.0;102.42391992308598
0;12.014549136161804;144.25;215.0;103.61359027734147
1;12.045462608337402;143.0;209.0;105.50485257750188
0;12.10822194814682;149.0;195.5;110.11056415487869
1;12.139490604400635;153.0;188.0;109.94368383604261
0;12.20128208398819;172.25;175.25;108.52979383266742
1;12.231679677963257;192.0;165.0;104.2881238225419
0;12.293412685394287;196.5;166.0;102.41552261698939
1;12.3247811794281;196.0;167.0;102.72786124537551
0;12.38574743270874;189.5;171.0;101.84131794191643
1;12.417055130004883;184.0;173.0;102.72786124537551
0;12.478347659111023;169.0;173.5;101.88980867392549
1;12.509430885314941;162.0;173.0;103.26616192247057
0;12.571027994155884;131.75;162.0;104.79170672832024
1;12.602243423461914;129.0;159.0;103.65574932662852
0;12.6641263961792;129.75;150.0;104.47188333336936
1;12.695458173751831;133.0;146.0;104.36796600150919
0;12.806048691272736;145.5;139.5;106.00358313987107
1;12.834940195083618;154.0;137.0;105.91974151139699
0;12.897653937339783;174.25;138.25;103.97195995410242
1;12.928455114364624;177.0;140.0;102.72786124537551
0;12.991468846797943;174.5;141.0;102.99701158392304
1;13.02279257774353;171.0;143.0;102.72786124537551
0;13.084405601024628;154.5;148.25;102.36906097767962
1;13.11514401435852;144.0;151.0;102.01026070998373
0;13.177746593952179;119.0;153.25;102.65279443353496
1;13.207849502563477;106.0;155.0;102.43653170199873
0;13.272912740707397;80.5;157.75;104.90709990814462
1;13.302411079406738;75.0;158.0;106.76402816495279
0;13.36323755979538;71.75;156.75;104.22161341321078
1;13.393014192581177;71.0;156.0;104.8238045822405
0;13.455094754695892;72.5;156.0;104.7953877684746
1;13.486202955245972;74.0;156.0;103.24034136975865
0;13.547662138938904;75.0;157.0;102.9110412670787
1;13.578661680221558;76.0;158.0;103.24034136975865
0;13.641617774963379;78.75;160.75;102.98410130756707
1;13.672758340835571;80.0;162.0;102.72786124537551
0;13.734624862670898;85.75;167.75;101.41719935459244
1;13.765535354614258;86.0;168.0;101.41719935459244
0;13.827292025089264;105.75;182.0;95.16922600148098
1;13.858456373214722;118.0;191.0;92.52328675498215
0;13.92096471786499;163.0;218.5;94.88539079249398
1;13.952100276947021;189.0;232.0;90.14276015710126
0;14.062358140945435;323.0;295.25;83.6623244074301
1;14.091466903686523;353.0;305.0;77.956083787751
0;14.15381944179535;404.25;327.5;76.14961504291104
1;14.185209274291992;414.0;330.0;76.38008858071554
0;14.245580732822418;460.25;348.5;76.4573421449061
1;14.277182817459106;479.0;356.0;77.83711793164764
0;14.339949667453766;512.0;370.75;80.25445632877701
1;14.372743129730225;529.0;380.0;83.31579982812373
0;14.433316767215729;538.75;385.75;89.01076482457307
1;14.465173959732056;543.0;388.0;90.615114085622
0;14.526164948940277;547.25;389.0;92.19781623723576
1;14.557385921478271;549.0;389.0;92.41107001734609
0;14.618740379810333;549.0;388.5;91.71478448382717
1;14.650169849395752;549.0;387.0;91.50021474796485
0;14.712563812732697;545.75;381.0;90.72789240862892
1;14.743103981018066;541.0;373.0;88.45400559509147
0;14.805079758167267;529.5;360.25;84.97833293648176
1;14.837364673614502;521.0;351.0;83.19881272565748
0;14.898988485336304;499.5;329.0;78.64845232019103
1;14.931236743927002;484.0;315.0;76.67052289628826
0;14.993137300014496;454.75;290.75;74.85257489156419
1;15.024152755737305;449.0;289.0;74.4531525624348
0;15.097431778907776;353.75;292.0;97.22350929584584
1;15.164988279342651;290.0;226.0;104.554961434055
