;x;y;z;t
0;;;;0.0
1;445.0;199.0;0.0;0.1132352352142334
2;441.0;180.0;101.18521485067899;0.16838431358337402
3;435.0;166.0;100.61795759100222;0.2116832733154297
4;442.0;152.0;100.05989671257755;0.24930453300476074
5;445.0;140.0;96.32821141469448;0.2788405418395996
6;451.0;132.0;97.39928409919453;0.31038761138916016
7;456.0;125.0;96.97743986758692;0.3416290283203125
8;459.0;123.0;95.89891794883938;0.37391161918640137
9;462.0;122.0;94.32510969882516;0.40561890602111816
10;464.0;121.0;93.8430803866523;0.4357311725616455
11;465.0;122.0;92.86234187712185;0.4673776626586914
12;466.0;123.0;91.4458514523024;0.49771881103515625
13;466.0;124.0;90.5270952697232;0.527437686920166
14;466.0;125.0;90.07339216277177;0.5592508316040039
15;466.0;125.0;90.98754372909411;0.5899426937103271
16;465.0;125.0;89.6262721454729;0.6230754852294922
17;464.0;125.0;90.07339216277177;0.6546339988708496
18;463.0;124.0;87.04983785476944;0.6830995082855225
19;461.0;124.0;85.44788497325824;0.7142763137817383
20;460.0;124.0;86.23799052125689;0.74556565284729
21;459.0;123.0;86.23799052125689;0.7771954536437988
22;459.0;123.0;87.04983785476944;0.8104047775268555
23;459.0;122.0;86.62181243298022;0.8397505283355713
24;460.0;121.0;86.62181243298022;0.8704195022583008
25;461.0;121.0;87.88443715678848;0.9025974273681641
26;463.0;120.0;87.04983785476944;0.9355597496032715
27;466.0;120.0;87.48410477311583;0.9689598083496094
28;470.0;121.0;88.3228676540211;1.0038115978240967
29;477.0;124.0;88.76775330234967;1.0314018726348877
30;483.0;129.0;87.48410477311583;1.0578460693359375
31;491.0;135.0;85.87416020364364;1.0909206867218018
32;499.0;144.0;85.10100994338941;1.1230196952819824
33;505.0;155.0;86.66820736382623;1.1535379886627197
34;511.0;169.0;88.37197775631746;1.184216022491455
35;515.0;184.0;91.02324701103906;1.2188997268676758
36;518.0;197.0;87.99749314718926;1.2476253509521484
37;519.0;214.0;87.64359709483591;1.2778122425079346
38;517.0;228.0;88.71799789049277;1.3083148002624512
39;512.0;241.0;90.19488874834687;1.340322732925415
40;505.0;251.0;90.41304354910343;1.370884656906128
41;496.0;259.0;90.9340654768274;1.4054996967315674
42;486.0;264.0;92.00298675012459;1.4352953433990479
43;409.0;254.0;95.09742361959732;1.515394926071167
44;399.0;240.0;92.90023925249231;1.5437581539154053
45;390.0;226.0;91.20237971177967;1.5753962993621826
46;385.0;214.0;91.98456245712542;1.6026806831359863
47;381.0;199.0;91.02324701103906;1.6339595317840576
48;382.0;179.0;95.3419485125298;1.6653964519500732
49;386.0;159.0;92.90023925249231;1.6956737041473389
50;386.0;156.0;97.98125166945637;1.7265558242797852
51;393.0;145.0;95.81580360129223;1.7578144073486328
52;402.0;139.0;100.08345992514204;1.7937142848968506
53;413.0;126.0;95.83656244693381;1.8194491863250732
54;423.0;118.0;91.91097298626548;1.8518149852752686
55;434.0;114.0;91.4458514523024;1.9352531433105469
56;445.0;116.0;88.76775330234967;1.9604074954986572
57;445.0;115.0;87.92476554086731;1.9915258884429932
58;456.0;121.0;90.5270952697232;2.0227713584899902
59;476.0;138.0;89.18557835575598;2.053187847137451
60;484.0;151.0;89.2192532110577;2.085533618927002
61;484.0;150.0;87.92476554086731;2.1177666187286377
62;490.0;164.0;86.74569391822736;2.146904230117798
63;495.0;180.0;88.91751033982548;2.178499937057495
64;498.0;194.0;91.58193710357288;2.210261106491089
65;498.0;208.0;89.2024111385356;2.2431817054748535
66;496.0;221.0;90.50952147707464;2.2723677158355713
67;492.0;231.0;90.01282299419914;2.3039257526397705
68;486.0;238.0;88.90083419218661;2.3339321613311768
69;475.0;243.0;91.52743184411811;2.3656551837921143
70;463.0;245.0;92.04909471630668;2.397050142288208
71;451.0;245.0;90.70338352058435;2.4285945892333984
72;438.0;239.0;88.61873113717535;2.4594461917877197
73;427.0;236.0;94.67388083937094;2.4915828704833984
74;415.0;226.0;91.8558936773956;2.5233023166656494
75;408.0;209.0;89.75458276272903;2.555500030517578
76;408.0;196.0;90.14276015710126;2.585395574569702
77;402.0;183.0;92.38307793963196;2.61618709564209
78;400.0;172.0;93.823558370904;2.64827299118042
79;405.0;156.0;92.86234187712185;2.6785898208618164
80;410.0;146.0;90.98754372909411;2.7092907428741455
81;414.0;140.0;96.33875226993055;2.7404587268829346
82;423.0;129.0;88.37197775631746;2.771564245223999
83;432.0;119.0;88.74286540379815;2.8028299808502197
84;442.0;115.0;89.65189137489793;2.835437297821045
85;452.0;117.0;87.88443715678848;2.865450859069824
86;461.0;120.0;86.62181243298022;2.8971264362335205
