;t;x;y;z
0;4.893884122371674;497.0;180.5;94.80977807129105
1;4.924916505813599;500.0;195.0;107.04985810598478
0;4.987909615039825;492.5;223.25;92.7131321687843
1;5.019800901412964;488.0;235.0;92.47648139683969
0;5.083146333694458;465.25;243.0;89.43593370515012
1;5.114562034606934;441.0;241.0;90.615114085622
0;5.1766775250434875;429.25;232.0;91.40464064001071
1;5.207765102386475;420.0;223.0;89.38818674813754
0;5.270100831985474;412.0;193.5;89.88583705591604
1;5.3007731437683105;411.0;179.0;89.63480951074729
0;5.362718641757965;420.5;153.5;87.5629933517611
1;5.394006252288818;421.0;150.0;88.45400559509147
0;5.456082999706268;438.75;139.0;91.98645526476383
1;5.4867260456085205;448.0;135.0;91.50021474796485
0;5.549438059329987;461.25;136.0;92.07082684859411
1;5.579569101333618;468.0;139.0;90.55347466970234
0;5.6415804624557495;488.0;160.0;90.74226540301346
1;5.6718738079071045;495.0;172.0;91.98456245712542
0;5.73451155424118;499.75;196.0;92.6561708277873
1;5.766407251358032;500.0;208.0;93.09040656573727
0;5.827018618583679;488.75;224.0;90.01282299419914
1;5.857840061187744;479.0;231.0;90.01282299419914
0;5.920932650566101;456.0;235.0;91.0152229045403
1;5.952133417129517;452.0;235.0;91.20237971177967
0;6.013377666473389;416.5;225.75;90.72848085587098
1;6.043434381484985;402.0;216.0;89.86622067984888
0;6.10602080821991;385.5;193.0;90.12158212662722
1;6.1378490924835205;380.0;183.0;90.55347466970234
0;6.201858758926392;374.75;160.25;92.64446591947735
1;6.232584714889526;374.0;150.0;91.4458514523024
0;6.295338153839111;373.75;133.25;93.7851868386482
1;6.325594902038574;374.0;126.0;93.43559410662974
0;6.387940227985382;375.0;121.25;94.63443199771216
1;6.418671131134033;375.0;118.0;94.37470427806143
0;6.482117176055908;373.75;119.5;93.55212501730256
1;6.51254940032959;373.0;122.0;93.43559410662974
0;6.574685573577881;371.0;129.5;92.38860568051797
1;6.604896068572998;370.0;135.0;92.52328675498215
0;6.667959213256836;369.0;151.75;90.49004336591447
1;6.699543237686157;369.0;163.0;91.09477659836676
0;6.760993003845215;369.0;190.0;89.68778703133121
1;6.7926225662231445;368.0;204.0;88.3228676540211
0;6.855145871639252;364.75;228.5;89.971858455851
1;6.8877880573272705;364.0;234.0;90.5270952697232
0;6.9491167068481445;361.25;232.5;90.20094807605349
1;6.980745553970337;360.0;230.0;90.98754372909411
0;7.042129635810852;359.0;225.5;90.87791461066922
1;7.07345175743103;358.0;220.0;91.4458514523024
0;7.1349902749061584;350.0;197.75;92.89348593872276
1;7.1656494140625;349.0;194.0;92.90023925249231
0;7.227774739265442;341.25;169.5;91.8461944508749
1;7.259051084518433;337.0;156.0;91.02324701103906
0;7.32198703289032;328.0;132.75;93.44361050882434
1;7.353804111480713;324.0;123.0;94.4641669208035
0;7.417160272598267;319.25;109.25;95.40912659998165
1;7.44901442527771;318.0;104.0;95.05684742740992
0;7.509319007396698;318.0;102.25;93.83710664856602
1;7.540696620941162;318.0;102.0;93.54181655986113
0;7.603252470493317;320.5;110.0;92.55623185429809
1;7.63547945022583;323.0;115.0;91.63653734736693
0;7.696497082710266;329.25;133.25;90.0506703929473
1;7.726683855056763;333.0;144.0;89.38818674813754
0;7.825552403926849;342.25;203.25;87.60441237727154
1;7.867627859115601;344.0;222.0;88.30651533892363
0;7.929285049438477;340.25;225.0;88.76368831805878
1;7.959855079650879;331.0;224.0;89.63480951074729
0;8.023713290691376;321.25;220.75;91.7006547853361
1;8.054746627807617;317.0;218.0;93.33933358069082
0;8.117067158222198;308.5;207.75;95.63834989171822
1;8.148488283157349;306.0;202.0;95.41361515666432
0;8.209713876247406;303.5;176.75;93.60125155922579
1;8.240666151046753;304.0;166.0;95.05684742740992
0;8.30375450849533;305.75;161.75;94.65153409721486
1;8.334468364715576;306.0;162.0;93.43559410662974
0;8.396607458591461;308.5;168.75;92.91969915889068
1;8.42764163017273;310.0;173.0;93.09040656573727
0;8.490606904029846;311.0;194.0;93.65559268580333
1;8.521996021270752;312.0;210.0;93.54181655986113
0;8.584806263446808;310.5;226.5;96.26242140398902
1;8.615967512130737;308.0;235.0;95.41361515666432
0;8.677803695201874;307.0;238.0;94.83535647487167
1;8.709364414215088;305.0;240.0;94.81444848777485
0;8.771822929382324;298.75;237.5;96.09587975415694
1;8.802973985671997;295.0;235.0;96.89156598899176
0;8.867044031620026;286.0;231.0;99.34731544140487
1;8.899547100067139;281.0;229.0;100.15424699816303
0;8.959984123706818;268.75;221.5;101.22085575772901
1;8.991081237792969;262.0;217.0;98.59605597231092
0;9.053865611553192;237.25;195.0;103.2559551392377
1;9.084877967834473;232.0;190.0;104.5683557529708
0;9.146699666976929;228.25;182.75;106.6547315351589
1;9.177646160125732;227.0;179.0;107.6282924720741
0;9.240392565727234;229.5;172.75;107.43191291614377
1;9.270850419998169;232.0;171.0;106.25510802529332
0;9.333364605903625;242.0;171.5;104.10201319522974
1;9.363669395446777;247.0;174.0;102.55024235070279
0;9.425166964530945;257.0;180.5;99.60293749916744
1;9.455604314804077;262.0;186.0;97.59579881196974
0;9.521771430969238;267.75;198.75;95.56622095037405
1;9.552866697311401;270.0;207.0;95.52655299083888
0;9.611902475357056;271.75;223.0;99.4116745154991
1;9.642363548278809;271.0;232.0;101.16088555991627
0;9.705826580524445;265.75;246.25;99.9695100209085
1;9.738722324371338;262.0;253.0;99.75504321366395
0;9.799098670482635;250.5;257.75;103.91934107711728
1;9.829695701599121;245.0;258.0;103.81279155715201
0;9.892147660255432;235.25;251.5;106.24059146877659
1;9.923534631729126;231.0;246.0;107.04985810598478
0;9.984578609466553;224.25;232.0;104.81266508508098
1;10.015721559524536;222.0;224.0;106.25510802529332
0;10.080674648284912;219.75;203.0;106.16826836370629
1;10.112626791000366;220.0;192.0;107.04985810598478
0;10.184468626976013;222.5;168.5;108.7072027633073
1;10.219467878341675;225.0;156.0;107.89158527515917
0;10.279114365577698;228.0;133.25;107.48368388055178
1;10.311691284179688;229.0;122.0;107.6282924720741
0;10.37556254863739;230.75;106.75;107.63117422499933
1;10.406736850738525;230.0;98.0;109.41998350408608
0;10.46323812007904;229.25;85.75;107.95654464441122
1;10.493860244750977;229.0;81.0;108.63294983432107
0;10.555823624134064;228.0;77.25;108.4915056568074
1;10.586572170257568;227.0;78.0;107.2801394545014
0;10.648455381393433;226.75;82.75;105.40872726909414
1;10.679563760757446;227.0;88.0;105.68405366177355
0;10.742208003997803;226.5;105.0;103.91936733430788
1;10.773911714553833;227.0;116.0;104.02326706509257
0;10.83562308549881;225.0;142.0;102.65799428189796
1;10.866568326950073;223.0;157.0;104.8238045822405
0;10.929066598415375;219.25;188.0;106.05991053804145
1;10.960131645202637;218.0;202.0;106.48041761797482
0;11.021903276443481;211.5;223.5;105.69510848604796
1;11.053941011428833;207.0;232.0;104.93190900266987
0;11.114156365394592;196.75;237.5;103.77338853139267
1;11.145992755889893;191.0;238.0;103.55143947878945
0;11.207930445671082;180.75;231.75;103.28358129356789
1;11.23821234703064;176.0;227.0;105.38130932780751
0;11.300264239311218;170.0;214.25;107.50168299030588
1;11.330657958984375;167.0;208.0;107.2801394545014
0;11.393842577934265;163.0;195.25;110.0299893871005
1;11.425659894943237;162.0;188.0;109.8816915497481
0;11.487845778465271;161.75;174.5;108.46231229576406
1;11.519371271133423;164.0;169.0;110.03686424269844
0;11.581604182720184;172.25;157.75;109.6716699242484
1;11.612663269042969;178.0;154.0;106.83527646037464
0;11.675300061702728;188.0;157.5;105.78957101702834
1;11.706652164459229;192.0;161.0;103.81279155715201
0;11.769497454166412;196.0;204.5;112.42399386635122
1;11.80083441734314;192.0;215.0;107.42480268530896
0;11.862131774425507;174.5;228.25;102.48540506787316
1;11.89371371269226;167.0;231.0;100.68985612294614
0;11.956467151641846;155.75;229.25;100.55123115538272
1;11.986952543258667;150.0;226.0;102.42391992308598
0;12.050316631793976;144.25;215.0;103.61359027734147
1;12.081695556640625;143.0;209.0;105.50485257750188
0;12.14429795742035;149.0;195.5;110.11056415487869
1;12.175796508789062;153.0;188.0;109.94368383604261
0;12.237675249576569;172.25;175.25;108.52979383266742
1;12.269567012786865;192.0;165.0;104.2881238225419
0;12.331965625286102;196.5;166.0;102.41552261698939
1;12.362794637680054;196.0;167.0;102.72786124537551
0;12.425090253353119;189.5;171.0;101.84131794191643
1;12.456475496292114;184.0;173.0;102.72786124537551
0;12.51826924085617;169.0;173.5;101.88980867392549
1;12.548805236816406;162.0;173.0;103.26616192247057
0;12.610581934452057;131.75;162.0;104.79170672832024
1;12.641396284103394;129.0;159.0;103.65574932662852
0;12.705157935619354;129.75;150.0;104.47188333336936
1;12.735953569412231;133.0;146.0;104.36796600150919
0;12.799946367740631;145.5;139.5;106.00358313987107
1;12.830811500549316;154.0;137.0;105.91974151139699
0;12.89183783531189;174.25;138.25;103.97195995410242
1;12.923843145370483;177.0;140.0;102.72786124537551
0;12.98530924320221;174.5;141.0;102.99701158392304
1;13.01758885383606;171.0;143.0;102.72786124537551
0;13.079554915428162;154.5;148.25;102.36906097767962
1;13.110107183456421;144.0;151.0;102.01026070998373
0;13.173647046089172;119.0;153.25;102.65279443353496
1;13.204851388931274;106.0;155.0;102.43653170199873
0;13.266583800315857;80.5;157.75;104.90709990814462
1;13.297484397888184;75.0;158.0;106.76402816495279
0;13.35932195186615;71.75;156.75;104.22161341321078
1;13.389839887619019;71.0;156.0;104.8238045822405
0;13.452118396759033;72.5;156.0;104.7953877684746
1;13.482744216918945;74.0;156.0;103.24034136975865
0;13.543861210346222;75.0;157.0;102.9110412670787
1;13.575549125671387;76.0;158.0;103.24034136975865
0;13.638641119003296;78.75;160.75;102.98410130756707
1;13.671303033828735;80.0;162.0;102.72786124537551
0;13.73505687713623;85.75;167.75;101.41719935459244
1;13.76578688621521;86.0;168.0;101.41719935459244
0;13.827544391155243;105.75;182.0;95.16922600148098
1;13.858613014221191;118.0;191.0;92.52328675498215
0;13.92063969373703;163.0;218.5;94.88539079249398
1;13.951636791229248;189.0;232.0;90.14276015710126
0;14.059825241565704;323.0;295.25;83.6623244074301
1;14.090664386749268;353.0;305.0;77.956083787751
0;14.153373718261719;404.25;327.5;76.14961504291104
1;14.184659719467163;414.0;330.0;76.38008858071554
0;14.244890809059143;460.25;348.5;76.4573421449061
1;14.276458740234375;479.0;356.0;77.83711793164764
0;14.338524043560028;512.0;370.75;80.25445632877701
1;14.36960744857788;529.0;380.0;83.31579982812373
0;14.432076334953308;538.75;385.75;89.01076482457307
1;14.46475625038147;543.0;388.0;90.615114085622
0;14.525970578193665;547.25;389.0;92.19781623723576
1;14.556057214736938;549.0;389.0;92.41107001734609
0;14.619418859481812;549.0;388.5;91.71478448382717
1;14.651090383529663;549.0;387.0;91.50021474796485
0;14.711735785007477;545.75;381.0;90.72789240862892
1;14.74325966835022;541.0;373.0;88.45400559509147
0;14.806850910186768;529.5;360.25;84.97833293648176
1;14.838597774505615;521.0;351.0;83.19881272565748
0;14.900228559970856;499.5;329.0;78.64845232019103
1;14.931566715240479;484.0;315.0;76.67052289628826
0;14.993363916873932;454.75;290.75;74.85257489156419
1;15.02397871017456;449.0;289.0;74.4531525624348
0;15.099953413009644;353.75;292.0;97.22350929584584
1;15.16562557220459;290.0;226.0;104.554961434055
