;x;y;z;t
0;;;;0.0
1;440.0;181.0;0.0;0.18991494178771973
2;438.0;189.0;119.74071095821026;0.23334026336669922
3;440.0;155.0;101.76192249710263;0.27543115615844727
4;445.0;141.0;97.37752045694572;0.3079695701599121
5;450.0;132.0;96.84871231859117;0.33899497985839844
6;456.0;126.0;97.47556896184784;0.372575044631958
7;459.0;123.0;94.85472285215735;0.40087294578552246
8;462.0;122.0;93.8430803866523;0.4320845603942871
9;464.0;122.0;92.86234187712185;0.4640684127807617
10;465.0;122.0;91.4458514523024;0.49401307106018066
11;466.0;123.0;90.98754372909411;0.5248565673828125
12;466.0;124.0;90.07339216277177;0.5558068752288818
13;466.0;124.0;89.18557835575598;0.5882134437561035
14;466.0;125.0;88.74286540379815;0.6236438751220703
15;465.0;125.0;88.30651533892363;0.6593234539031982
16;464.0;125.0;88.30651533892363;0.6823093891143799
17;463.0;124.0;85.39596074132022;0.7130012512207031
18;461.0;124.0;85.39596074132022;0.7466189861297607
19;460.0;124.0;85.8139569655747;0.7752442359924316
20;459.0;123.0;85.8139569655747;0.8151700496673584
21;459.0;123.0;85.8139569655747;0.8476431369781494
22;459.0;122.0;85.39596074132022;0.8921632766723633
23;460.0;121.0;85.39596074132022;0.925621509552002
24;461.0;121.0;86.62181243298022;0.9689671993255615
25;463.0;120.0;86.19988117825913;1.0161821842193604
26;466.0;120.0;86.62181243298022;1.0409715175628662
27;470.0;121.0;87.45230799710525;1.0719857215881348
28;477.0;124.0;87.48410477311583;1.1048896312713623
29;483.0;129.0;87.48410477311583;1.1347289085388184
30;491.0;135.0;83.92916159660363;1.1655938625335693
31;499.0;144.0;85.10100994338941;1.195650577545166
32;506.0;156.0;87.104758425252;1.228163480758667
33;511.0;169.0;88.37197775631746;1.260190725326538
34;515.0;184.0;88.45400559509147;1.2906718254089355
35;518.0;197.0;87.1912671773433;1.3217201232910156
36;519.0;214.0;88.10285524629792;1.3532183170318604
37;516.0;228.0;89.52400880862285;1.3841559886932373
38;511.0;241.0;90.19488874834687;1.416614055633545
39;506.0;251.0;88.8591837860098;1.4468562602996826
40;496.0;260.0;90.9340654768274;1.4780166149139404
41;485.0;264.0;91.46396205941228;1.5094919204711914
42;409.0;253.0;93.66780841688971;1.5953140258789062
43;398.0;239.0;92.37375275325165;1.6219286918640137
44;390.0;226.0;91.20237971177967;1.6494343280792236
45;385.0;213.0;90.615114085622;1.679837942123413
46;381.0;199.0;91.02324701103906;1.7118456363677979
47;382.0;179.0;92.86234187712185;1.741823673248291
48;386.0;160.0;91.9293542196895;1.7730319499969482
49;387.0;156.0;96.39150716550341;1.8040003776550293
50;393.0;145.0;96.33875226993055;1.8352854251861572
51;401.0;137.0;99.01605205012507;1.865515947341919
52;412.0;125.0;91.45490544547562;1.8968074321746826
53;423.0;117.0;89.6262721454729;1.9283370971679688
54;434.0;114.0;85.10100994338941;1.9594802856445312
55;445.0;116.0;85.10100994338941;1.990314245223999
56;445.0;116.0;83.31579982812373;2.0227253437042236
57;456.0;120.0;85.44788497325824;2.052751064300537
58;477.0;139.0;85.52966697171856;2.0845117568969727
59;484.0;150.0;87.48410477311583;2.114626884460449
60;484.0;151.0;87.48410477311583;2.145028829574585
61;490.0;164.0;87.104758425252;2.1763033866882324
62;495.0;179.0;87.64359709483591;2.207864761352539
63;497.0;194.0;89.86622067984888;2.2675223350524902
64;498.0;208.0;89.52400880862285;2.301976203918457
65;496.0;221.0;90.50952147707464;2.3325536251068115
66;492.0;231.0;90.50952147707464;2.3630642890930176
67;485.0;239.0;89.69463769923574;2.396611452102661
68;475.0;244.0;90.70338352058435;2.426748514175415
69;463.0;245.0;90.70338352058435;2.4579081535339355
70;451.0;245.0;90.70338352058435;2.4892497062683105
71;438.0;239.0;87.37296361362706;2.5185601711273193
72;427.0;235.0;93.24336235809038;2.549588203430176
73;416.0;225.0;91.34643013886443;2.5805342197418213
74;409.0;208.0;89.28671456879115;2.610434055328369
75;407.0;196.0;90.14276015710126;2.642185688018799
76;402.0;184.0;90.14276015710126;2.685652732849121
77;400.0;171.0;91.9293542196895;2.7254717350006104
78;404.0;156.0;91.91097298626548;2.753173828125
79;410.0;145.0;92.86234187712185;2.7801766395568848
80;414.0;140.0;96.33875226993055;2.8121049404144287
81;423.0;128.0;84.77272373251894;2.8341803550720215
82;432.0;119.0;87.45230799710525;2.860358476638794
83;442.0;116.0;79.41442768568533;2.890265941619873
84;452.0;117.0;85.02773637898179;2.9217588901519775
85;461.0;120.0;84.26220672076629;2.954108953475952
86;471.0;127.0;87.04983785476944;2.98500394821167
87;479.0;135.0;86.66820736382623;3.0150721073150635
88;486.0;145.0;85.87416020364364;3.0460259914398193
89;491.0;158.0;86.30671161928069;3.0766451358795166
90;495.0;173.0;88.37197775631746;3.108313798904419
91;497.0;191.0;91.58193710357288;3.1386635303497314
92;497.0;208.0;92.5795446922362;3.1709556579589844
93;494.0;223.0;91.20237971177967;3.199826955795288
