;t;x;y;z
1;3.1449811458587646;443.0;251.0;87.64359709483591
0;3.2078731656074524;428.5;242.75;89.1563690586216
1;3.240016460418701;414.0;237.0;89.90065254594911
0;3.3030391931533813;393.75;202.75;87.7554195924569
1;3.3350884914398193;386.0;188.0;88.76775330234967
0;3.3969430923461914;384.0;158.5;92.39249919735316
1;3.4273695945739746;386.0;145.0;93.33933358069082
0;3.4902358651161194;390.75;133.25;96.61543225118876
1;3.5211493968963623;397.0;124.0;96.84871231859117
0;3.583639979362488;423.75;112.0;96.23564216840671
1;3.615115165710449;426.0;112.0;96.33875226993055
0;3.6768492460250854;452.75;115.5;91.58541504806321
1;3.707427740097046;464.0;120.0;95.32150121188214
0;3.770241677761078;484.75;137.75;93.77678850462453
1;3.801802635192871;494.0;149.0;92.47648139683969
0;3.8639039397239685;507.5;174.75;90.74702869348675
1;3.8954272270202637;512.0;188.0;91.50021474796485
0;3.957521617412567;509.75;214.0;100.92709004015566
1;3.9879109859466553;505.0;226.0;104.79682930594035
0;4.0974432826042175;483.0;238.25;89.86622067984888
1;4.129663467407227;471.0;241.0;89.86622067984888
0;4.193154454231262;438.25;236.0;89.8569065656423
1;4.224833965301514;425.0;231.0;91.20237971177967
0;4.288084626197815;405.25;203.25;90.86628246342121
1;4.319947957992554;399.0;188.0;91.91097298626548
0;4.381333112716675;397.5;164.5;95.08667854015883
1;4.410754203796387;399.0;153.0;97.89275594660599
0;4.4733054637908936;411.5;132.0;95.98405411843129
1;4.506049156188965;418.0;125.0;98.43849119780349
0;4.566266417503357;438.75;116.75;96.34014636088708
1;4.59799337387085;450.0;116.0;94.81444848777485
0;4.658807337284088;468.75;124.75;93.08263469699993
1;4.68972110748291;478.0;133.0;93.90171774932101
0;4.752812385559082;489.75;154.0;91.2819380275391
1;4.784812927246094;494.0;166.0;90.14276015710126
0;4.845557928085327;498.25;195.0;98.67681680994538
1;4.875708341598511;496.0;210.0;91.58193710357288
0;4.938556432723999;487.5;233.25;91.37211997235417
1;4.969113349914551;480.0;241.0;89.04287357832617
0;5.031939387321472;445.5;240.5;90.81231789262243
1;5.062486410140991;430.0;235.0;92.97616982091954
0;5.125481903553009;421.5;222.0;91.01367879859838
1;5.155451059341431;413.0;207.0;90.55347466970234
0;5.219569742679596;412.0;178.25;90.55411842232078
1;5.250877857208252;414.0;160.0;89.6262721454729
0;5.3131150007247925;423.75;149.75;89.71004074934643
1;5.343419075012207;429.0;145.0;92.47648139683969
0;5.405882179737091;448.25;136.75;93.26572035565916
1;5.437857627868652;459.0;136.0;92.90023925249231
0;5.5002458691596985;467.5;139.75;91.95162765755852
1;5.5304648876190186;477.0;146.0;92.41107001734609
0;5.59365838766098;495.5;172.25;91.32641119513819
1;5.627014875411987;500.0;184.0;91.58193710357288
0;5.689686417579651;498.5;207.5;92.4193673590881
1;5.718681573867798;496.0;217.0;90.01282299419914
0;5.783110320568085;478.5;230.25;89.89694854551409
1;5.813992261886597;467.0;235.0;89.69463769923574
0;5.876182436943054;448.5;235.5;91.99659541338039
1;5.906189441680908;438.0;237.0;93.99968512638935
0;5.969244956970215;402.25;215.0;89.84980258135548
1;6.000034809112549;392.0;203.0;90.14276015710126
0;6.062194347381592;380.0;182.75;91.69884994477803
1;6.093700885772705;377.0;171.0;92.86234187712185
0;6.155380308628082;373.75;150.25;92.91203587652079
1;6.1866514682769775;373.0;141.0;93.90171774932101
0;6.2499014139175415;373.75;127.75;94.44136835301786
1;6.2806313037872314;373.0;126.0;94.93542182114344
0;6.34505695104599;375.0;118.5;94.5255434609706
1;6.374457836151123;374.0;118.0;92.90023925249231
0;6.439309656620026;373.0;122.0;93.3299793977971
1;6.467183351516724;372.0;125.0;91.98456245712542
0;6.531340837478638;370.0;135.25;92.1506549704931
1;6.562888860702515;369.0;142.0;90.57987655108857
0;6.625994384288788;369.25;163.25;90.14276015710126
1;6.6571290493011475;370.0;176.0;90.14276015710126
0;6.718388020992279;368.0;203.0;89.21649062493546
1;6.748689889907837;367.0;215.0;89.65189137489793
0;6.810105383396149;363.75;233.5;90.194929895595
1;6.840375185012817;363.0;234.0;90.09071953218627
0;6.9056307673454285;360.25;230.75;90.66314357926665
1;6.936966180801392;360.0;230.0;91.45490544547562
0;6.999486863613129;356.5;218.0;91.79695610106802
1;7.031978130340576;353.0;206.0;91.91097298626548
0;7.095294713973999;348.25;192.0;93.12949852050487
1;7.125641822814941;346.0;184.0;92.39240587820969
0;7.187250137329102;336.75;156.25;91.73116695613669
1;7.2171642780303955;332.0;144.0;92.43908690123433
0;7.280842065811157;324.75;123.25;95.00381326978659
1;7.311338186264038;321.0;115.0;95.52655299083888
0;7.3736066818237305;318.25;105.0;95.14391741670055
1;7.404071569442749;318.0;103.0;94.93542182114344
0;7.465757608413696;318.25;102.75;93.51526094655327
1;7.496881008148193;319.0;105.0;93.54181655986113
0;7.558792233467102;323.0;115.75;91.74968529037392
1;7.589633464813232;326.0;123.0;91.20237971177967
0;7.652419030666351;332.5;145.0;89.156366186317
1;7.683205842971802;335.0;159.0;88.86750930420207
0;7.79248833656311;344.25;221.25;87.882908169964
1;7.822682619094849;344.0;224.0;87.88443715678848
0;7.885156154632568;332.75;224.25;89.64771174838664
1;7.91763162612915;326.0;223.0;90.55347466970234
0;7.979561924934387;316.75;217.5;93.36888027984676
1;8.0107741355896;312.0;213.0;95.3419485125298
0;8.072519421577454;306.0;201.75;95.41539252082787
1;8.104203462600708;304.0;195.0;94.93542182114344
0;8.166382908821106;304.25;167.25;94.57138833492542
1;8.197415351867676;305.0;163.0;95.52655299083888
0;8.258870959281921;306.5;163.25;94.11745888196438
1;8.290025472640991;308.0;168.0;93.54181655986113
0;8.353390216827393;309.5;173.75;93.57911478962679
1;8.385896444320679;310.0;182.0;94.59382946717146
0;8.446586668491364;311.75;206.25;94.0701088896983
1;8.477362394332886;312.0;213.0;94.59382946717146
0;8.540999472141266;308.75;233.5;95.53586426529164
1;8.572565793991089;308.0;235.0;93.36818129590087
0;8.634608328342438;304.75;239.25;95.3189489034724
1;8.666924476623535;302.0;239.0;95.31128236711996
0;8.726699233055115;295.0;235.25;97.0257839793426
1;8.757128477096558;291.0;233.0;97.98125166945637
0;8.81887811422348;280.75;228.5;99.92260468974752
1;8.85044813156128;275.0;225.0;99.75504321366395
0;8.947393953800201;258.75;214.0;100.59535370653282
1;8.989103078842163;242.0;200.0;101.92314095903883
0;9.053314924240112;232.75;190.25;104.72082276159675
1;9.085303783416748;230.0;186.0;106.48041761797482
0;9.14622300863266;227.5;179.25;107.43191291614377
1;9.17665433883667;228.0;176.0;108.21595869513354
0;9.238973379135132;232.5;171.0;106.60255710187343
1;9.270413160324097;237.0;170.0;105.68405366177355
0;9.332202315330505;246.75;173.75;102.60580633534303
1;9.363030433654785;252.0;176.0;100.95477463845735
0;9.424734473228455;260.75;186.0;97.93670546322457
1;9.456655263900757;265.0;192.0;96.62463595583746
0;9.519594013690948;269.75;206.75;96.07559447333817
1;9.551172018051147;271.0;214.0;96.62463595583746
0;9.612755298614502;270.75;231.75;100.93924808477554
1;9.643786430358887;269.0;240.0;99.24526532928526
0;9.70727664232254;261.75;252.5;100.79818057779019
1;9.737370491027832;257.0;257.0;102.72786124537551
0;9.798945546150208;245.0;257.5;104.14047621719601
1;9.83005166053772;240.0;256.0;104.36796600150919
0;9.905124485492706;231.25;246.0;106.70840699493198
1;9.972753524780273;228.0;240.0;105.68405366177355
0;10.033643662929535;222.25;223.5;106.26760438133266
1;10.064563751220703;221.0;214.0;107.6282924720741
0;10.127338945865631;220.25;191.75;106.85117058581193
1;10.157496690750122;221.0;180.0;107.04985810598478
0;10.221154570579529;224.75;156.5;108.62728030970189
1;10.252265453338623;227.0;145.0;107.6282924720741
0;10.314629793167114;229.25;123.0;107.43003846914922
1;10.345219850540161;231.0;115.0;106.83527646037464
0;10.40756231546402;230.0;98.5;108.72196156178961
1;10.439339399337769;230.0;91.0;108.02393961949315
0;10.501257181167603;229.0;80.5;108.98392843641543
1;10.532061338424683;229.0;77.0;110.03686424269844
0;10.595542907714844;227.0;77.5;107.16727240938212
1;10.627812385559082;226.0;79.0;106.67871326773579
0;10.687951505184174;227.0;88.75;105.9838905876963
1;10.71963357925415;227.0;96.0;106.48041761797482
0;10.781358778476715;226.75;116.25;103.83399077943707
1;10.812499046325684;227.0;129.0;104.02326706509257
0;10.87380337715149;223.0;157.25;105.44237186142016
1;10.904241561889648;221.0;174.0;109.3588499456957
0;10.966961920261383;217.5;201.0;106.41084481502389
1;10.998417139053345;215.0;214.0;106.48041761797482
0;11.060157001018524;207.0;231.0;105.3232336483226
1;11.090789794921875;202.0;236.0;103.09866488093022
0;11.155933916568756;191.25;237.5;104.19963825135689
1;11.187546491622925;186.0;236.0;102.98316951062134
0;11.250326752662659;176.5;226.75;105.75482732845717
1;11.281826496124268;173.0;221.0;106.67871326773579
0;11.344599306583405;166.25;207.75;107.46916671736773
1;11.37552547454834;164.0;201.0;107.89158527515917
0;11.437115728855133;162.0;188.25;109.4147907005214
1;11.467451572418213;161.0;181.0;108.63294983432107
0;11.530055165290833;164.0;168.75;110.27727608333421
1;11.560683965682983;167.0;163.0;113.01143622844683
0;11.624243259429932;178.0;155.0;107.32973325606599
1;11.652749061584473;184.0;155.0;106.83527646037464
0;11.715725898742676;192.5;168.5;108.71734521306874
1;11.745995044708252;198.0;195.0;118.37051597258603
0;11.808874666690826;191.0;214.5;108.07619658796868
1;11.839913129806519;183.0;224.0;105.50485257750188
0;11.903821110725403;167.25;230.5;101.88385814373024
1;11.936644792556763;161.0;231.0;100.68985612294614
0;11.997257053852081;150.5;225.75;101.70433351425183
1;12.029046773910522;146.0;221.0;102.42391992308598
0;12.090647876262665;143.75;208.75;105.41239594330582
1;12.122808933258057;145.0;202.0;108.21595869513354
0;12.185401022434235;154.0;188.75;109.432521417761
1;12.2170569896698;161.0;183.0;110.5377547315151
0;12.279278099536896;187.0;168.0;105.1481272771075
1;12.312062501907349;196.0;165.0;101.47850673183109
0;12.37272596359253;195.75;167.25;103.24301914755073
1;12.403742551803589;194.0;169.0;102.19768121464226
0;12.468228280544281;183.5;172.5;101.9399124591656
1;12.497788906097412;176.0;173.0;100.27255135326389
0;12.5589120388031;157.0;171.25;103.28930823147726
1;12.59065866470337;135.0;165.0;102.01026070998373
0;12.651334464550018;129.0;158.5;104.36191639946509
1;12.68309211730957;127.0;154.0;103.65574932662852
0;12.744710862636566;133.25;146.25;106.65248306563906
1;12.777697324752808;138.0;143.0;106.25510802529332
0;12.838850617408752;155.75;137.5;105.7259609531098
1;12.869256734848022;170.0;137.0;104.02326706509257
0;12.933002948760986;175.75;139.25;103.45713521082186
1;12.962700128555298;176.0;139.0;102.72786124537551
0;13.026634275913239;170.25;143.25;103.18798487227434
1;13.057926654815674;164.0;146.0;104.5683557529708
0;13.12073701620102;143.75;150.0;103.25184707959176
1;13.150999069213867;132.0;152.0;104.8238045822405
0;13.214611530303955;104.25;155.5;103.634948048144
1;13.246030807495117;87.0;157.0;104.2881238225419
0;13.308864831924438;75.5;157.75;105.32564539449157
1;13.340494155883789;72.0;157.0;103.48640142551879
0;13.403141677379608;71.5;156.25;105.03541277833048
1;13.435288906097412;72.0;156.0;105.6702373666004
0;13.49734079837799;73.5;156.0;103.38482746683145
1;13.527458667755127;74.0;156.0;101.92314095903883
0;13.590340316295624;76.0;158.0;103.2422277215621
1;13.622320652008057;77.0;159.0;102.72786124537551
0;13.684575855731964;80.5;162.5;102.65480120488712
1;13.715648174285889;83.0;165.0;101.92314095903883
0;13.778568685054779;88.5;170.0;101.1014612654851
1;13.80950140953064;95.0;175.0;100.15424699816303
0;13.873108804225922;120.0;191.75;93.41002202588128
1;13.905100584030151;139.0;204.0;94.59382946717146
0;13.979014277458191;209.75;242.25;89.63974654896072
1;14.04483413696289;297.0;286.0;87.99749314718926
0;14.105457305908203;352.5;306.0;79.38890349695171
1;14.13741159439087;383.0;317.0;76.1246067639351
0;14.199318647384644;419.75;332.25;74.82161482701555
1;14.230140447616577;441.0;339.0;73.44116101243408
0;14.29266494512558;479.0;356.25;77.64467892779837
1;14.323503971099854;497.0;364.0;78.7162368794677
0;14.385021924972534;525.75;378.25;83.12195660787782
1;14.415073871612549;534.0;383.0;86.08584783324001
0;14.47821831703186;542.75;387.75;90.50428937199999
1;14.508718490600586;546.0;389.0;91.50021474796485
0;14.571154832839966;548.0;389.0;92.32131392751872
1;14.602788209915161;549.0;389.0;91.50021474796485
0;14.665282607078552;548.75;387.0;92.29064106793194
1;14.69670057296753;548.0;385.0;92.41107001734609
0;14.75891649723053;541.25;374.25;88.66923802986234
1;14.79003643989563;536.0;368.0;86.74569391822736
0;14.85303795337677;521.0;351.0;83.09816762621938
1;14.88429045677185;512.0;341.0;80.79114135306807
0;14.946746528148651;485.0;315.25;76.34485970641478
1;14.97731614112854;469.0;301.0;74.65247943846543
0;15.038226664066315;439.75;291.5;76.46068756817976
1;15.069193124771118;408.0;306.0;87.69161076590206
0;15.178771018981934;270.5;191.25;91.06606341487247
1;15.2566077709198;104.0;68.0;87.07336284509361
