;x;y;t
0;;;0.0
1;445.0;199.0;0.0678853988647461
2;441.0;180.0;0.11768364906311035
3;435.0;166.0;0.14542126655578613
4;442.0;152.0;0.17674970626831055
5;445.0;140.0;0.2064657211303711
6;451.0;132.0;0.23938727378845215
7;456.0;125.0;0.2691986560821533
8;460.0;123.0;0.301055908203125
9;462.0;122.0;0.33303260803222656
10;464.0;122.0;0.36239075660705566
11;465.0;122.0;0.39544248580932617
12;466.0;123.0;0.4260432720184326
13;466.0;124.0;0.4559504985809326
14;466.0;125.0;0.4893205165863037
15;466.0;125.0;0.5203890800476074
16;465.0;125.0;0.5515961647033691
17;464.0;125.0;0.58048415184021
18;463.0;124.0;0.6112759113311768
19;461.0;124.0;0.6422765254974365
20;460.0;124.0;0.6731374263763428
21;459.0;123.0;0.704702615737915
22;459.0;122.0;0.7356922626495361
23;459.0;122.0;0.766646146774292
24;460.0;122.0;0.7978742122650146
25;461.0;121.0;0.8298230171203613
26;463.0;120.0;0.8603286743164062
27;465.0;120.0;0.8920361995697021
28;470.0;121.0;0.9227068424224854
29;477.0;124.0;0.9541306495666504
30;483.0;129.0;0.9853780269622803
31;491.0;135.0;1.0064914226531982
32;499.0;144.0;1.0313193798065186
33;505.0;155.0;1.0615324974060059
34;511.0;169.0;1.0925719738006592
35;515.0;184.0;1.1227760314941406
36;518.0;197.0;1.1546170711517334
37;519.0;214.0;1.1864945888519287
38;517.0;228.0;1.21712327003479
39;512.0;241.0;1.2495429515838623
40;506.0;251.0;1.2797188758850098
41;497.0;259.0;1.3111684322357178
42;486.0;264.0;1.3431575298309326
43;421.0;260.0;1.40645432472229
44;408.0;252.0;1.43703293800354
45;399.0;239.0;1.4691503047943115
46;390.0;226.0;1.4992494583129883
47;384.0;213.0;1.5313739776611328
48;381.0;199.0;1.559920072555542
49;382.0;180.0;1.592806100845337
50;387.0;160.0;1.624450445175171
51;386.0;156.0;1.6552164554595947
52;393.0;144.0;1.686408519744873
53;402.0;141.0;1.7164106369018555
54;414.0;127.0;1.7476158142089844
55;422.0;118.0;1.778822898864746
56;434.0;114.0;1.8098375797271729
57;445.0;116.0;1.8424432277679443
58;445.0;115.0;1.8714725971221924
59;456.0;121.0;1.908980369567871
60;476.0;139.0;1.9405336380004883
61;483.0;151.0;1.9677362442016602
62;484.0;150.0;1.9977951049804688
63;490.0;164.0;2.029754877090454
64;495.0;179.0;2.0629842281341553
65;498.0;194.0;2.091198205947876
66;497.0;208.0;2.124127149581909
67;496.0;221.0;2.1536834239959717
68;492.0;231.0;2.1850173473358154
69;486.0;238.0;2.2166268825531006
70;475.0;243.0;2.247614860534668
71;463.0;245.0;2.278280735015869
72;451.0;244.0;2.3082587718963623
73;438.0;239.0;2.342101812362671
74;427.0;235.0;2.374213695526123
75;415.0;225.0;2.4060332775115967
76;408.0;209.0;2.4363584518432617
77;407.0;197.0;2.4686684608459473
78;402.0;183.0;2.501919984817505
79;399.0;172.0;2.531252861022949
80;404.0;156.0;2.5612776279449463
81;410.0;146.0;2.5927367210388184
82;414.0;140.0;2.625415325164795
83;423.0;128.0;2.6555912494659424
84;432.0;119.0;2.692333221435547
85;442.0;115.0;2.7259812355041504
86;452.0;117.0;2.77189302444458
87;461.0;120.0;2.7975733280181885
88;471.0;127.0;2.82718825340271
89;479.0;135.0;2.857609987258911
90;486.0;145.0;2.8936476707458496
91;490.0;159.0;2.9222848415374756
92;495.0;173.0;2.9510881900787354
93;497.0;191.0;2.9825658798217773
94;497.0;208.0;3.0135605335235596
95;495.0;223.0;3.0435352325439453
96;490.0;237.0;3.077728271484375
97;467.0;252.0;3.107621192932129
98;444.0;251.0;3.139566421508789
99;443.0;249.0;3.16939640045166
100;430.0;243.0;3.207930088043213
101;414.0;236.0;3.2398860454559326
102;403.0;219.0;3.2723143100738525
103;393.0;203.0;3.3033416271209717
104;385.0;188.0;3.3295044898986816
105;382.0;173.0;3.3609466552734375
106;383.0;159.0;3.389969825744629
107;386.0;145.0;3.4229302406311035
108;385.0;143.0;3.4552431106567383
109;390.0;133.0;3.485044479370117
110;397.0;125.0;3.5149855613708496
111;415.0;114.0;3.564596652984619
112;427.0;111.0;3.5931549072265625
113;427.0;111.0;3.6236374378204346
114;440.0;113.0;3.6569106578826904
115;453.0;115.0;3.6859781742095947
116;465.0;120.0;3.7164525985717773
117;476.0;127.0;3.7488853931427
118;485.0;136.0;3.7786202430725098
119;495.0;148.0;3.8100640773773193
120;502.0;162.0;3.842773675918579
121;507.0;174.0;3.8748440742492676
122;513.0;189.0;3.9045114517211914
123;512.0;201.0;3.937744140625
124;509.0;215.0;3.978700637817383
125;504.0;226.0;4.016611814498901
126;496.0;234.0;4.046217203140259
127;483.0;239.0;4.077714920043945
128;471.0;241.0;4.112548589706421
129;454.0;240.0;4.137232303619385
130;437.0;236.0;4.182840585708618
131;426.0;231.0;4.216428756713867
132;414.0;218.0;4.248658895492554
133;404.0;204.0;4.275515794754028
134;399.0;188.0;4.309642314910889
135;397.0;177.0;4.3412370681762695
136;397.0;164.0;4.371179819107056
137;400.0;154.0;4.403290748596191
138;404.0;142.0;4.435212135314941
139;412.0;132.0;4.465888977050781
140;419.0;125.0;4.498315811157227
141;429.0;119.0;4.529632329940796
142;439.0;116.0;4.560412645339966
143;450.0;116.0;4.59099817276001
144;459.0;119.0;4.639515399932861
145;469.0;124.0;4.681317329406738
146;477.0;133.0;4.7294347286224365
147;486.0;142.0;4.76015830039978
148;490.0;155.0;4.789497137069702
