;x;y;t
0;;;0.0
1;445.0;199.0;0.0637826919555664
2;441.0;180.0;0.10863184928894043
3;435.0;166.0;0.13486146926879883
4;439.0;155.0;0.19629907608032227
5;456.0;195.0;0.25956177711486816
6;451.0;146.0;0.3226790428161621
7;454.0;140.0;0.38449716567993164
8;453.0;190.0;0.44671630859375
9;458.0;185.0;0.5094141960144043
10;460.0;188.0;0.5734679698944092
11;462.0;191.0;0.6354124546051025
12;463.0;190.0;0.6965539455413818
13;472.0;186.0;0.7284605503082275
14;462.0;171.0;0.7912986278533936
15;462.0;147.0;0.8554646968841553
16;459.0;161.0;0.9178018569946289
17;461.0;195.0;0.9800481796264648
18;467.0;178.0;1.0099561214447021
19;456.0;145.0;1.0715126991271973
20;457.0;193.0;1.1336619853973389
21;456.0;194.0;1.244429349899292
22;456.0;143.0;1.3056244850158691
23;456.0;139.0;1.368727207183838
24;455.0;173.0;1.4323315620422363
25;460.0;135.0;1.5476644039154053
26;460.0;136.0;1.602597713470459
27;465.0;130.0;1.6637842655181885
28;465.0;140.0;1.7249279022216797
29;476.0;127.0;1.786982774734497
30;484.0;131.0;1.8497955799102783
31;491.0;136.0;1.9124774932861328
32;498.0;145.0;1.9759764671325684
33;505.0;156.0;2.0388741493225098
34;510.0;169.0;2.103869915008545
35;515.0;185.0;2.163937568664551
36;518.0;199.0;2.2265372276306152
37;519.0;215.0;2.288228750228882
38;515.0;229.0;2.3497495651245117
39;510.0;243.0;2.412808418273926
40;504.0;254.0;2.473459243774414
41;494.0;261.0;2.5369138717651367
42;483.0;265.0;2.596790313720703
43;421.0;263.0;2.6598763465881348
44;409.0;254.0;2.7225606441497803
45;400.0;242.0;2.787001371383667
46;390.0;226.0;2.8490686416625977
47;;;2.9603874683380127
48;381.0;198.0;2.990447998046875
49;382.0;178.0;3.0223584175109863
50;386.0;160.0;3.1816494464874268
51;;;3.210387706756592
52;;;3.2417287826538086
53;401.0;137.0;3.303847312927246
54;413.0;129.0;3.356452703475952
55;423.0;117.0;3.417668581008911
56;436.0;199.0;3.48117995262146
57;439.0;184.0;3.5448012351989746
58;440.0;184.0;3.60774827003479
59;451.0;191.0;3.669644832611084
60;470.0;156.0;3.7322869300842285
61;483.0;157.0;3.793726682662964
62;483.0;158.0;3.855692148208618
63;489.0;165.0;3.9175829887390137
64;496.0;179.0;3.979374885559082
65;497.0;195.0;4.043588399887085
66;498.0;209.0;4.104666709899902
67;495.0;223.0;4.166202783584595
68;490.0;233.0;4.228463411331177
69;484.0;239.0;4.289742946624756
70;474.0;244.0;4.352496862411499
71;463.0;247.0;4.416296482086182
72;446.0;244.0;4.480014324188232
73;437.0;240.0;4.5466673374176025
74;427.0;235.0;4.6017351150512695
75;419.0;227.0;4.66369104385376
76;408.0;207.0;4.818512439727783
77;405.0;197.0;4.850013256072998
78;401.0;186.0;4.881407976150513
79;;;4.912282705307007
80;;;4.975979566574097
81;420.0;222.0;5.038641691207886
82;435.0;205.0;5.100534439086914
83;426.0;204.0;5.161321640014648
84;453.0;219.0;5.225487232208252
85;446.0;204.0;5.287461280822754
86;448.0;186.0;5.349690675735474
87;457.0;187.0;5.411159038543701
88;465.0;143.0;5.473778963088989
89;478.0;144.0;5.533435344696045
90;482.0;157.0;5.597007513046265
91;492.0;163.0;5.6599719524383545
92;496.0;174.0;5.724324941635132
93;499.0;194.0;5.787747859954834
94;496.0;212.0;5.849745988845825
95;493.0;229.0;5.911716461181641
96;487.0;239.0;5.971601963043213
97;465.0;253.0;6.033517837524414
98;437.0;306.0;6.095727443695068
99;436.0;294.0;6.438934803009033
100;432.0;245.0;6.4696033000946045
101;414.0;237.0;6.501207590103149
102;402.0;220.0;6.611720561981201
103;392.0;200.0;6.639522314071655
104;;;6.67107892036438
105;;;6.7340357303619385
106;;;6.797098875045776
107;;;6.858849048614502
108;;;6.920493125915527
109;;;6.983478546142578
110;398.0;125.0;7.04473352432251
111;415.0;114.0;7.107330799102783
112;427.0;111.0;7.16997766494751
113;;;7.231343507766724
114;441.0;182.0;7.294126510620117
115;456.0;126.0;7.356735944747925
116;465.0;121.0;7.418257713317871
117;472.0;155.0;7.479680776596069
118;480.0;156.0;7.541665077209473
