;x;y;t
0;;;0.0
1;;;0.09873461723327637
2;440.0;181.0;0.12086367607116699
3;438.0;189.0;0.15344595909118652
4;440.0;155.0;0.1851646900177002
5;445.0;141.0;0.21713924407958984
6;450.0;132.0;0.24873638153076172
7;456.0;126.0;0.27915310859680176
8;459.0;123.0;0.31029701232910156
9;462.0;122.0;0.341869592666626
10;464.0;122.0;0.3740832805633545
11;465.0;122.0;0.4051957130432129
12;466.0;123.0;0.43582725524902344
13;466.0;124.0;0.46803832054138184
14;466.0;124.0;0.49965572357177734
15;466.0;125.0;0.5293045043945312
16;465.0;125.0;0.5593655109405518
17;464.0;125.0;0.5903961658477783
18;463.0;124.0;0.6223361492156982
19;461.0;124.0;0.6530106067657471
20;460.0;124.0;0.6843938827514648
21;459.0;123.0;0.717139482498169
22;459.0;123.0;0.7461681365966797
23;459.0;122.0;0.7774593830108643
24;460.0;121.0;0.8090991973876953
25;461.0;121.0;0.8413453102111816
26;463.0;120.0;0.8720846176147461
27;466.0;120.0;0.9032859802246094
28;470.0;121.0;0.9353632926940918
29;477.0;124.0;0.9671053886413574
30;483.0;129.0;1.0207509994506836
31;491.0;135.0;1.0459330081939697
32;499.0;144.0;1.0758047103881836
33;506.0;156.0;1.1073110103607178
34;511.0;170.0;1.1373159885406494
35;515.0;184.0;1.1674494743347168
36;518.0;198.0;1.199256181716919
37;519.0;214.0;1.2301998138427734
38;517.0;228.0;1.2600178718566895
39;512.0;241.0;1.2920050621032715
40;506.0;251.0;1.3231031894683838
41;496.0;260.0;1.3556134700775146
42;485.0;264.0;1.4180941581726074
43;420.0;263.0;1.4492824077606201
44;407.0;254.0;1.4798884391784668
45;399.0;240.0;1.5112903118133545
46;390.0;226.0;1.54233717918396
47;385.0;214.0;1.5739939212799072
48;381.0;199.0;1.6054222583770752
49;382.0;180.0;1.6362285614013672
50;387.0;160.0;1.6670823097229004
51;386.0;156.0;1.6989772319793701
52;393.0;145.0;1.730210781097412
53;401.0;137.0;1.7609968185424805
54;412.0;125.0;1.7912120819091797
55;423.0;117.0;1.8233070373535156
56;434.0;114.0;1.8539159297943115
57;445.0;116.0;1.8859381675720215
58;445.0;116.0;1.9163665771484375
59;456.0;120.0;1.9459350109100342
60;476.0;139.0;1.9773354530334473
61;484.0;149.0;2.0091097354888916
62;484.0;151.0;2.039316177368164
63;490.0;164.0;2.0711817741394043
64;495.0;179.0;2.1022236347198486
65;497.0;194.0;2.133392333984375
66;498.0;208.0;2.163243055343628
67;496.0;221.0;2.194348096847534
68;492.0;231.0;2.2262847423553467
69;485.0;239.0;2.2558486461639404
70;475.0;244.0;2.286353349685669
71;463.0;245.0;2.317495822906494
72;451.0;245.0;2.3493106365203857
73;438.0;239.0;2.380021095275879
74;427.0;235.0;2.4121651649475098
75;416.0;225.0;2.4429686069488525
76;409.0;208.0;2.474696397781372
77;407.0;196.0;2.5053112506866455
78;402.0;184.0;2.5364084243774414
79;400.0;172.0;2.5680787563323975
80;404.0;156.0;2.599672794342041
81;410.0;145.0;2.6299633979797363
82;414.0;140.0;2.662277936935425
83;423.0;127.0;2.693291425704956
84;432.0;119.0;2.7263121604919434
85;442.0;116.0;2.7571115493774414
86;452.0;117.0;2.788146495819092
87;461.0;120.0;2.819180965423584
88;471.0;127.0;2.8501946926116943
89;479.0;135.0;2.8812289237976074
90;485.0;145.0;2.9137229919433594
91;490.0;158.0;2.9432759284973145
92;495.0;173.0;2.9750161170959473
93;497.0;191.0;3.00596022605896
94;497.0;209.0;3.0363423824310303
95;495.0;223.0;3.0670125484466553
96;490.0;237.0;3.0980050563812256
97;467.0;252.0;3.1291048526763916
98;441.0;250.0;3.1607725620269775
99;439.0;248.0;3.1920244693756104
100;429.0;243.0;3.2231953144073486
101;414.0;237.0;3.254274368286133
102;403.0;219.0;3.285060167312622
103;393.0;202.0;3.316180467605591
104;386.0;188.0;3.3472352027893066
105;382.0;173.0;3.3781583309173584
106;384.0;158.0;3.409332513809204
107;386.0;145.0;3.440331220626831
108;385.0;142.0;3.470376491546631
109;390.0;133.0;3.5021400451660156
110;397.0;124.0;3.533054828643799
111;415.0;114.0;3.5661327838897705
112;427.0;111.0;3.5953025817871094
113;426.0;112.0;3.625425100326538
