;x;y;t
0;;;0.0
1;445.0;199.0;0.07006311416625977
2;441.0;180.0;0.10590720176696777
3;435.0;166.0;0.137772798538208
4;439.0;155.0;0.19161772727966309
5;456.0;195.0;0.24529242515563965
6;450.0;147.0;0.3068220615386963
7;454.0;140.0;0.36875367164611816
8;454.0;189.0;0.43549370765686035
9;458.0;185.0;0.502251148223877
10;460.0;188.0;0.5732882022857666
11;461.0;145.0;0.6349666118621826
12;463.0;190.0;0.6971964836120605
13;464.0;140.0;0.7609174251556396
14;463.0;180.0;0.8241889476776123
15;462.0;147.0;0.8863177299499512
16;461.0;181.0;0.947335958480835
17;461.0;195.0;1.011073350906372
18;460.0;195.0;1.087399959564209
19;457.0;144.0;1.1551754474639893
20;458.0;193.0;1.212218999862671
21;456.0;189.0;1.277418613433838
22;454.0;144.0;1.3379614353179932
23;455.0;146.0;1.4096453189849854
24;455.0;173.0;1.475794792175293
25;460.0;132.0;1.558368444442749
26;461.0;134.0;1.625443935394287
27;465.0;130.0;1.686537265777588
28;465.0;140.0;1.746291160583496
29;476.0;127.0;1.8077623844146729
30;484.0;131.0;1.8691389560699463
31;491.0;136.0;1.9472360610961914
32;499.0;150.0;1.9757308959960938
33;505.0;157.0;2.038031578063965
34;510.0;169.0;2.099278450012207
35;515.0;185.0;2.162445545196533
36;518.0;199.0;2.2232234477996826
37;519.0;215.0;2.286587953567505
38;515.0;229.0;2.3490288257598877
39;510.0;243.0;2.411982536315918
40;505.0;254.0;2.4744443893432617
41;494.0;261.0;2.5375418663024902
42;483.0;265.0;2.5993709564208984
43;421.0;260.0;2.6629300117492676
44;409.0;254.0;2.7237823009490967
45;400.0;241.0;2.7867681980133057
46;389.0;226.0;2.8491926193237305
47;;;2.957801103591919
48;381.0;198.0;3.0022361278533936
49;382.0;179.0;3.0340678691864014
50;386.0;160.0;3.189626693725586
51;;;3.2208287715911865
52;;;3.2494359016418457
53;401.0;137.0;3.3142809867858887
54;413.0;129.0;3.3779964447021484
55;423.0;117.0;3.446956157684326
56;436.0;199.0;3.5027308464050293
57;439.0;184.0;3.566197156906128
58;440.0;184.0;3.62863826751709
59;454.0;184.0;3.690943956375122
60;471.0;155.0;3.7518372535705566
61;483.0;157.0;3.8164331912994385
62;483.0;158.0;3.8779795169830322
63;490.0;166.0;3.9406650066375732
64;496.0;179.0;4.003549337387085
65;498.0;194.0;4.0679004192352295
66;498.0;209.0;4.129092216491699
67;495.0;223.0;4.191305637359619
68;491.0;232.0;4.253072500228882
69;483.0;240.0;4.314486503601074
70;474.0;244.0;4.345226049423218
71;463.0;247.0;4.407908916473389
72;446.0;244.0;4.470651149749756
73;450.0;303.0;4.532577991485596
74;427.0;235.0;4.592763662338257
75;420.0;226.0;4.656310558319092
76;408.0;208.0;4.811024188995361
77;405.0;197.0;4.841633081436157
78;401.0;186.0;4.872656583786011
79;;;4.982213735580444
80;;;5.011549234390259
81;421.0;226.0;5.042881965637207
82;438.0;205.0;5.105597734451294
83;426.0;209.0;5.169110059738159
84;;;5.231541156768799
85;448.0;201.0;5.290815353393555
86;450.0;186.0;5.354190349578857
87;460.0;133.0;5.416021108627319
88;467.0;141.0;5.477344989776611
89;477.0;145.0;5.538812160491943
