;x;y;t
0;;;0.0
1;446.0;198.0;0.06975245475769043
2;442.0;179.0;0.10756039619445801
3;435.0;165.0;0.13162922859191895
4;441.0;152.0;0.16318249702453613
5;444.0;140.0;0.19483065605163574
6;450.0;132.0;0.2274646759033203
7;455.0;126.0;0.25620508193969727
8;459.0;123.0;0.2866237163543701
9;462.0;122.0;0.3181793689727783
10;464.0;122.0;0.34900546073913574
11;465.0;122.0;0.38026905059814453
12;466.0;123.0;0.41150736808776855
13;466.0;124.0;0.4439241886138916
14;466.0;125.0;0.4742283821105957
15;466.0;125.0;0.5059175491333008
16;465.0;125.0;0.5362758636474609
17;464.0;125.0;0.567378044128418
18;463.0;124.0;0.5976643562316895
19;461.0;124.0;0.6301355361938477
20;460.0;124.0;0.6629672050476074
21;459.0;123.0;0.6941862106323242
22;459.0;123.0;0.7238922119140625
23;459.0;122.0;0.7548754215240479
24;460.0;121.0;0.7851688861846924
25;461.0;121.0;0.8152477741241455
26;463.0;120.0;0.8469066619873047
27;466.0;120.0;0.8780562877655029
28;470.0;121.0;0.9099521636962891
29;477.0;124.0;0.9398694038391113
30;483.0;129.0;0.9856381416320801
31;491.0;135.0;1.0188696384429932
32;499.0;144.0;1.0496649742126465
33;506.0;156.0;1.0815443992614746
34;511.0;169.0;1.11305570602417
35;515.0;185.0;1.1445767879486084
36;518.0;197.0;1.1732609272003174
37;519.0;214.0;1.2062137126922607
38;516.0;228.0;1.2365806102752686
39;511.0;241.0;1.267591953277588
40;506.0;251.0;1.2988297939300537
41;496.0;260.0;1.3313210010528564
42;485.0;264.0;1.3611793518066406
43;421.0;263.0;1.4237570762634277
44;407.0;255.0;1.454254150390625
45;398.0;241.0;1.4858267307281494
46;390.0;227.0;1.5164711475372314
47;385.0;213.0;1.5485365390777588
48;382.0;199.0;1.5796229839324951
49;382.0;180.0;1.6113049983978271
50;387.0;159.0;1.6450769901275635
51;386.0;156.0;1.674109697341919
52;393.0;145.0;1.703808069229126
53;401.0;137.0;1.7357571125030518
54;412.0;125.0;1.765974998474121
55;423.0;117.0;1.7968997955322266
56;434.0;114.0;1.8285200595855713
57;445.0;116.0;1.8586742877960205
58;445.0;116.0;1.8898398876190186
59;456.0;120.0;1.9199459552764893
60;477.0;139.0;1.9523727893829346
61;484.0;150.0;1.984607458114624
62;484.0;151.0;2.0157370567321777
63;490.0;164.0;2.0460665225982666
64;495.0;179.0;2.077726125717163
65;497.0;194.0;2.1092724800109863
66;498.0;209.0;2.1411867141723633
67;496.0;221.0;2.1711654663085938
68;492.0;231.0;2.2036643028259277
69;485.0;239.0;2.2336528301239014
70;475.0;244.0;2.264509439468384
71;463.0;245.0;2.2954514026641846
72;451.0;245.0;2.325932264328003
73;438.0;239.0;2.358412027359009
74;427.0;235.0;2.388925075531006
75;416.0;225.0;2.4278225898742676
76;409.0;208.0;2.45208740234375
77;407.0;196.0;2.4797568321228027
78;402.0;184.0;2.5105557441711426
79;400.0;171.0;2.542588233947754
80;404.0;156.0;2.5740926265716553
81;410.0;145.0;2.6055209636688232
82;414.0;140.0;2.6358375549316406
83;423.0;128.0;2.6674439907073975
84;432.0;119.0;2.698141098022461
85;442.0;116.0;2.7298803329467773
86;452.0;117.0;2.760390281677246
87;461.0;119.0;2.7915079593658447
88;471.0;127.0;2.822230577468872
89;479.0;135.0;2.855320692062378
90;485.0;145.0;2.8866219520568848
91;491.0;159.0;2.91748309135437
92;495.0;173.0;2.949374198913574
93;497.0;191.0;2.9843902587890625
94;497.0;209.0;3.0126595497131348
95;494.0;223.0;3.043714761734009
96;489.0;237.0;3.0740153789520264
97;467.0;252.0;3.1066229343414307
98;443.0;251.0;3.1381218433380127
99;439.0;248.0;3.1679158210754395
100;429.0;243.0;3.199981212615967
101;414.0;236.0;3.2312724590301514
102;403.0;219.0;3.2639822959899902
103;393.0;202.0;3.295337677001953
104;385.0;188.0;3.3261661529541016
105;382.0;173.0;3.3571066856384277
106;383.0;158.0;3.3873212337493896
107;386.0;145.0;3.417604446411133
108;386.0;142.0;3.4487853050231934
109;390.0;133.0;3.4786202907562256
110;397.0;124.0;3.512789249420166
111;415.0;114.0;3.5436289310455322
112;427.0;111.0;3.572273015975952
113;426.0;112.0;3.6099774837493896
114;441.0;112.0;3.634516477584839
115;453.0;115.0;3.6659090518951416
116;464.0;120.0;3.6957921981811523
117;475.0;128.0;3.7271151542663574
118;485.0;137.0;3.758535623550415
119;494.0;149.0;3.792672634124756
120;502.0;163.0;3.823495626449585
121;508.0;174.0;3.8531219959259033
122;511.0;188.0;3.8855817317962646
123;514.0;202.0;3.9136273860931396
124;509.0;214.0;3.9574472904205322
125;505.0;226.0;3.9930553436279297
126;495.0;234.0;4.02400279045105
127;483.0;239.0;4.054962158203125
128;471.0;242.0;4.085565805435181
129;454.0;241.0;4.116393804550171
130;437.0;236.0;4.147853136062622
131;425.0;231.0;4.178786277770996
132;414.0;217.0;4.210249423980713
133;404.0;204.0;4.242598533630371
134;399.0;188.0;4.271723508834839
135;397.0;177.0;4.303556203842163
136;397.0;164.0;4.334241628646851
137;399.0;153.0;4.365119457244873
138;404.0;141.0;4.396509408950806
139;412.0;132.0;4.427469730377197
140;419.0;125.0;4.460398435592651
141;429.0;118.0;4.491300582885742
142;438.0;116.0;4.5231592655181885
143;450.0;116.0;4.553452253341675
144;459.0;118.0;4.585417747497559
145;469.0;124.0;4.615748167037964
146;477.0;133.0;4.647738218307495
147;486.0;142.0;4.678590536117554
148;490.0;154.0;4.709437131881714
149;494.0;166.0;4.739886045455933
150;497.0;180.0;4.769854545593262
151;500.0;195.0;4.801336288452148
152;496.0;210.0;4.83215594291687
153;493.0;224.0;4.863581895828247
154;489.0;234.0;4.8947319984436035
155;480.0;241.0;4.925187110900879
156;470.0;245.0;4.95563268661499
157;441.0;241.0;4.98630166053772
158;430.0;235.0;5.0176167488098145
159;433.0;235.0;5.048795223236084
160;420.0;223.0;5.080177068710327
161;413.0;207.0;5.1113667488098145
162;412.0;195.0;5.142699480056763
163;411.0;179.0;5.175001621246338
164;414.0;160.0;5.205667734146118
165;424.0;152.0;5.237395763397217
166;421.0;151.0;5.267703056335449
167;429.0;144.0;5.299424886703491
168;438.0;138.0;5.329752206802368
169;448.0;135.0;5.361319541931152
170;459.0;136.0;5.391164779663086
171;459.0;135.0;5.4295432567596436
172;468.0;139.0;5.458670616149902
173;477.0;146.0;5.487403154373169
174;490.0;161.0;5.516610383987427
175;496.0;172.0;5.5469160079956055
176;499.0;184.0;5.577735900878906
177;500.0;197.0;5.609281301498413
178;499.0;208.0;5.6405723094940186
179;496.0;217.0;5.671428680419922
180;489.0;224.0;5.702312707901001
181;479.0;231.0;5.734574317932129
182;467.0;235.0;5.764443635940552
183;452.0;235.0;5.79482889175415
184;452.0;235.0;5.825639247894287
185;438.0;237.0;5.85718297958374
186;413.0;225.0;5.887909889221191
187;402.0;216.0;5.919403076171875
188;392.0;203.0;5.949767827987671
189;385.0;194.0;5.980299472808838
190;380.0;183.0;6.012858152389526
191;377.0;171.0;6.044699668884277
192;374.0;160.0;6.076361417770386
193;374.0;150.0;6.1078782081604
194;373.0;141.0;6.1359543800354
195;374.0;133.0;6.167791128158569
196;374.0;126.0;6.197530508041382
197;373.0;126.0;6.228166103363037
198;376.0;120.0;6.259717226028442
199;375.0;118.0;6.289693832397461
200;374.0;118.0;6.3215131759643555
201;374.0;119.0;6.353144884109497
202;373.0;122.0;6.383502960205078
203;373.0;125.0;6.414273262023926
204;371.0;129.0;6.445159435272217
205;370.0;135.0;6.47761607170105
206;369.0;142.0;6.5083982944488525
207;369.0;151.0;6.539307594299316
208;369.0;163.0;6.568797826766968
209;370.0;176.0;6.60119366645813
210;369.0;189.0;6.631744146347046
211;368.0;204.0;6.662880897521973
212;367.0;215.0;6.693660497665405
213;364.0;232.0;6.725599527359009
214;364.0;234.0;6.75722074508667
215;363.0;234.0;6.788445711135864
216;361.0;233.0;6.817409038543701
217;360.0;230.0;6.848404884338379
218;360.0;230.0;6.8806846141815186
219;358.0;226.0;6.911319017410278
220;357.0;220.0;6.942519426345825
221;353.0;206.0;6.972965717315674
222;349.0;196.0;7.003110408782959
223;349.0;194.0;7.034494876861572
224;346.0;184.0;7.065943956375122
225;341.0;169.0;7.098098039627075
226;337.0;156.0;7.127694845199585
227;332.0;144.0;7.159341335296631
228;328.0;132.0;7.189737796783447
229;325.0;123.0;7.221459150314331
230;321.0;115.0;7.252215623855591
231;319.0;109.0;7.284900903701782
232;318.0;104.0;7.315214157104492
233;318.0;103.0;7.34713888168335
234;318.0;102.0;7.377675771713257
235;318.0;102.0;7.409434795379639
236;319.0;105.0;7.440390348434448
237;320.0;110.0;7.471930027008057
238;323.0;115.0;7.502183198928833
239;326.0;123.0;7.533085823059082
240;329.0;133.0;7.564319372177124
241;333.0;144.0;7.5955915451049805
242;335.0;159.0;7.626747131347656
243;344.0;209.0;7.689592361450195
244;345.0;217.0;7.719800233840942
245;345.0;222.0;7.751478910446167
246;344.0;224.0;7.782819032669067
247;343.0;225.0;7.8142781257629395
248;331.0;224.0;7.845500946044922
249;326.0;223.0;7.876695394515991
250;321.0;221.0;7.908613204956055
251;317.0;218.0;7.938418388366699
252;312.0;213.0;7.969517230987549
253;308.0;208.0;8.001258373260498
254;306.0;202.0;8.032186269760132
255;304.0;195.0;8.066308736801147
256;304.0;174.0;8.095167636871338
257;304.0;166.0;8.127379179000854
258;305.0;163.0;8.157642602920532
259;306.0;161.0;8.189251899719238
260;306.0;162.0;8.219499349594116
261;308.0;168.0;8.249757766723633
262;308.0;167.0;8.282204389572144
263;310.0;173.0;8.314180135726929
264;310.0;182.0;8.34513783454895
265;311.0;192.0;8.376546859741211
266;312.0;210.0;8.406558275222778
267;312.0;213.0;8.438133001327515
268;311.0;229.0;8.469252586364746
269;308.0;235.0;8.499684572219849
270;308.0;235.0;8.530071496963501
271;307.0;238.0;8.559064626693726
272;305.0;240.0;8.588589191436768
273;302.0;239.0;8.62004828453064
274;299.0;238.0;8.651156187057495
275;295.0;235.0;8.681922435760498
276;291.0;233.0;8.714607000350952
277;286.0;231.0;8.744748830795288
278;281.0;229.0;8.775797843933105
279;275.0;225.0;8.806537866592407
280;269.0;222.0;8.838094472885132
281;262.0;217.0;8.868507385253906
282;242.0;200.0;8.90140151977539
283;237.0;195.0;8.931457996368408
284;232.0;190.0;8.962514400482178
285;230.0;186.0;8.993832111358643
286;228.0;183.0;9.024994611740112
287;227.0;179.0;9.055777311325073
288;228.0;176.0;9.086239099502563
289;229.0;172.0;9.117030143737793
290;232.0;171.0;9.149064779281616
291;237.0;170.0;9.179836511611938
292;241.0;171.0;9.211397409439087
293;247.0;174.0;9.241420030593872
294;252.0;176.0;9.2734055519104
295;256.0;180.0;9.304647445678711
296;261.0;186.0;9.335531234741211
297;265.0;192.0;9.366344690322876
298;268.0;199.0;9.397136688232422
299;270.0;207.0;9.42831540107727
300;272.0;214.0;9.459964990615845
301;272.0;223.0;9.490001440048218
302;271.0;232.0;9.521245956420898
303;269.0;240.0;9.55273175239563
304;266.0;247.0;9.583517074584961
305;262.0;253.0;9.61427617073059
306;257.0;257.0;9.64567518234253
307;250.0;258.0;9.676719903945923
308;245.0;258.0;9.708499193191528
309;240.0;256.0;9.738215446472168
310;235.0;252.0;9.769471406936646
311;231.0;246.0;9.799781799316406
312;228.0;240.0;9.831268310546875
313;224.0;232.0;9.861574411392212
314;222.0;224.0;9.894065380096436
315;221.0;214.0;9.923627853393555
316;220.0;203.0;9.954827547073364
317;220.0;192.0;9.98650312423706
318;221.0;180.0;10.018303871154785
319;222.0;169.0;10.050042152404785
320;225.0;156.0;10.08195686340332
321;227.0;145.0;10.111328363418579
322;228.0;133.0;10.142955541610718
323;229.0;122.0;10.173348188400269
324;231.0;115.0;10.204651117324829
325;231.0;107.0;10.236098051071167
326;230.0;98.0;10.265805959701538
327;230.0;92.0;10.297392845153809
328;229.0;85.0;10.32728099822998
329;229.0;80.0;10.359282732009888
330;229.0;77.0;10.389734745025635
331;227.0;77.0;10.421124458312988
332;227.0;77.0;10.452437162399292
333;227.0;79.0;10.483502626419067
334;227.0;83.0;10.514230728149414
335;227.0;88.0;10.54536247253418
336;227.0;96.0;10.576688528060913
337;226.0;104.0;10.607463836669922
338;227.0;116.0;10.638379096984863
339;227.0;129.0;10.669886112213135
340;225.0;141.0;10.701517581939697
341;223.0;157.0;10.733195066452026
