;x;y;t
0;;;0.0
1;445.0;199.0;0.07148909568786621
2;441.0;180.0;0.12143659591674805
3;435.0;166.0;0.1524033546447754
4;441.0;152.0;0.17929434776306152
5;444.0;140.0;0.20805931091308594
6;450.0;132.0;0.259563684463501
7;455.0;126.0;0.2852768898010254
8;459.0;123.0;0.3155491352081299
9;462.0;122.0;0.34685420989990234
10;464.0;122.0;0.3780086040496826
11;465.0;122.0;0.4103376865386963
12;466.0;123.0;0.44023680686950684
13;466.0;124.0;0.47281336784362793
14;466.0;125.0;0.5045051574707031
15;466.0;125.0;0.5355620384216309
16;465.0;125.0;0.5667035579681396
17;464.0;125.0;0.5980422496795654
18;463.0;124.0;0.6273558139801025
19;461.0;124.0;0.6592996120452881
20;460.0;124.0;0.6905324459075928
21;459.0;123.0;0.7224752902984619
22;459.0;123.0;0.7520349025726318
23;459.0;122.0;0.7836089134216309
24;460.0;121.0;0.8142490386962891
25;461.0;121.0;0.8458483219146729
26;463.0;120.0;0.875546932220459
27;466.0;120.0;0.9070436954498291
28;470.0;121.0;0.939624547958374
29;477.0;124.0;0.97037672996521
30;483.0;129.0;1.0025928020477295
31;491.0;135.0;1.0323829650878906
32;499.0;144.0;1.0679490566253662
33;506.0;156.0;1.0957388877868652
34;511.0;169.0;1.1266818046569824
35;515.0;184.0;1.158099889755249
36;518.0;197.0;1.195906162261963
37;519.0;214.0;1.2220544815063477
38;516.0;228.0;1.2510318756103516
39;511.0;241.0;1.2823753356933594
40;506.0;251.0;1.3131558895111084
41;496.0;260.0;1.3462934494018555
42;485.0;264.0;1.3766875267028809
43;421.0;260.0;1.4394216537475586
44;408.0;252.0;1.4722588062286377
45;399.0;239.0;1.5027339458465576
46;390.0;226.0;1.5357811450958252
47;384.0;213.0;1.5653033256530762
48;381.0;199.0;1.597372055053711
49;382.0;179.0;1.628422737121582
50;386.0;160.0;1.6594374179840088
51;387.0;156.0;1.6903605461120605
52;393.0;145.0;1.721663236618042
53;401.0;137.0;1.7540178298950195
54;412.0;125.0;1.7847025394439697
55;423.0;117.0;1.8157966136932373
56;434.0;114.0;1.8479399681091309
57;445.0;116.0;1.8793001174926758
58;445.0;116.0;1.9105901718139648
59;456.0;120.0;1.9413087368011475
60;476.0;139.0;1.9732258319854736
61;484.0;150.0;2.0041184425354004
62;484.0;151.0;2.0410635471343994
63;490.0;164.0;2.0765132904052734
64;495.0;179.0;2.106583833694458
65;497.0;194.0;2.139756679534912
66;498.0;209.0;2.169466733932495
67;496.0;221.0;2.2035605907440186
68;492.0;231.0;2.245037794113159
69;485.0;239.0;2.2792510986328125
70;475.0;244.0;2.3111562728881836
71;463.0;245.0;2.342647075653076
72;451.0;245.0;2.374891996383667
73;438.0;239.0;2.405996084213257
74;427.0;235.0;2.4383223056793213
75;416.0;225.0;2.4689629077911377
76;409.0;208.0;2.4996519088745117
77;407.0;196.0;2.5316684246063232
78;402.0;184.0;2.5637009143829346
79;400.0;172.0;2.593417167663574
80;404.0;156.0;2.6247475147247314
81;410.0;145.0;2.6557493209838867
82;414.0;140.0;2.687272310256958
83;423.0;127.0;2.716630697250366
84;432.0;119.0;2.749288558959961
85;442.0;116.0;2.781221389770508
86;452.0;117.0;2.8125643730163574
87;461.0;120.0;2.8431591987609863
88;471.0;127.0;2.874774217605591
89;479.0;135.0;2.9067115783691406
90;485.0;145.0;2.937317132949829
91;491.0;158.0;2.9680044651031494
92;495.0;173.0;2.9994993209838867
93;497.0;191.0;3.0306358337402344
94;497.0;208.0;3.060969829559326
95;494.0;223.0;3.096074104309082
96;489.0;237.0;3.1249728202819824
97;467.0;252.0;3.1570980548858643
98;443.0;251.0;3.1887402534484863
99;441.0;249.0;3.216684579849243
100;429.0;242.0;3.248093605041504
