;x;y;t
0;;;0.0
1;445.0;199.0;0.08801722526550293
2;441.0;180.0;0.13171935081481934
3;435.0;166.0;0.17056846618652344
4;441.0;152.0;0.19271469116210938
5;444.0;140.0;0.22373628616333008
6;450.0;132.0;0.2555387020111084
7;455.0;126.0;0.2872486114501953
8;459.0;123.0;0.3177018165588379
9;462.0;122.0;0.34812045097351074
10;464.0;122.0;0.380648136138916
11;465.0;122.0;0.4166758060455322
12;466.0;123.0;0.4469752311706543
13;466.0;124.0;0.4765005111694336
14;466.0;125.0;0.5109331607818604
15;466.0;125.0;0.5400445461273193
16;465.0;125.0;0.5708634853363037
17;464.0;125.0;0.601731538772583
18;463.0;124.0;0.6317610740661621
19;461.0;124.0;0.6616253852844238
20;460.0;124.0;0.6955962181091309
21;459.0;123.0;0.7258508205413818
22;459.0;123.0;0.7560069561004639
23;459.0;122.0;0.7874338626861572
24;460.0;121.0;0.8199295997619629
25;461.0;121.0;0.8496973514556885
26;463.0;120.0;0.880791425704956
27;466.0;120.0;0.9126701354980469
28;470.0;121.0;0.9438579082489014
29;477.0;124.0;0.974722146987915
30;483.0;129.0;1.0094249248504639
31;491.0;135.0;1.0382702350616455
32;499.0;144.0;1.0694952011108398
33;506.0;156.0;1.0997905731201172
34;511.0;169.0;1.1297025680541992
35;515.0;184.0;1.1608591079711914
36;518.0;197.0;1.1939761638641357
37;519.0;214.0;1.2247951030731201
38;516.0;228.0;1.2564926147460938
39;511.0;241.0;1.286428689956665
40;506.0;251.0;1.3268275260925293
41;496.0;260.0;1.3604044914245605
42;485.0;264.0;1.3909404277801514
43;421.0;263.0;1.455657720565796
44;408.0;253.0;1.4866106510162354
45;399.0;240.0;1.516754150390625
46;390.0;226.0;1.5493760108947754
47;385.0;214.0;1.5806312561035156
48;381.0;199.0;1.6127264499664307
49;382.0;180.0;1.6438853740692139
50;386.0;160.0;1.6758620738983154
51;387.0;156.0;1.7072577476501465
52;393.0;145.0;1.737067699432373
53;401.0;137.0;1.7748606204986572
54;412.0;125.0;1.798844814300537
55;423.0;117.0;1.8300001621246338
56;434.0;114.0;1.86165189743042
57;445.0;116.0;1.8927583694458008
58;445.0;116.0;1.923865795135498
59;456.0;120.0;1.9555325508117676
60;477.0;139.0;1.9863839149475098
61;484.0;150.0;2.0169453620910645
62;484.0;151.0;2.04909086227417
63;490.0;164.0;2.078934907913208
64;495.0;179.0;2.1117117404937744
65;497.0;194.0;2.1412510871887207
66;498.0;208.0;2.1792962551116943
67;496.0;221.0;2.2108306884765625
68;492.0;231.0;2.239626407623291
69;485.0;239.0;2.2678275108337402
70;475.0;244.0;2.2981865406036377
71;463.0;245.0;2.3289942741394043
72;451.0;245.0;2.36094331741333
73;438.0;239.0;2.3915936946868896
74;427.0;235.0;2.422410011291504
75;416.0;225.0;2.454833507537842
76;409.0;208.0;2.484886884689331
77;407.0;196.0;2.515906572341919
78;402.0;184.0;2.5472359657287598
79;400.0;171.0;2.577601432800293
80;404.0;156.0;2.607927083969116
81;410.0;145.0;2.6393237113952637
82;414.0;140.0;2.670910358428955
83;423.0;128.0;2.702389717102051
84;432.0;119.0;2.7325010299682617
85;442.0;115.0;2.765916109085083
86;452.0;116.0;2.795175075531006
87;461.0;119.0;2.8257718086242676
88;471.0;127.0;2.8586747646331787
89;479.0;135.0;2.8908610343933105
90;485.0;145.0;2.9204373359680176
91;490.0;158.0;2.9513566493988037
92;495.0;173.0;2.9817707538604736
93;497.0;191.0;3.013697624206543
94;497.0;208.0;3.042891263961792
95;494.0;223.0;3.075146436691284
96;489.0;237.0;3.106509208679199
97;467.0;252.0;3.1370043754577637
98;443.0;251.0;3.1688573360443115
99;440.0;249.0;3.20074725151062
100;430.0;243.0;3.2309978008270264
101;414.0;237.0;3.263744831085205
102;403.0;219.0;3.2948787212371826
103;393.0;202.0;3.326683282852173
104;385.0;188.0;3.3577868938446045
105;382.0;173.0;3.3896288871765137
106;384.0;158.0;3.4198968410491943
107;386.0;145.0;3.4526731967926025
108;386.0;143.0;3.4825305938720703
109;390.0;133.0;3.5138087272644043
110;397.0;124.0;3.546189546585083
111;415.0;114.0;3.577604055404663
112;427.0;111.0;3.6083202362060547
113;426.0;112.0;3.6388680934906006
114;441.0;112.0;3.670807123184204
115;453.0;115.0;3.7017178535461426
116;464.0;120.0;3.7310707569122314
117;475.0;128.0;3.7623865604400635
118;485.0;137.0;3.794050693511963
119;494.0;149.0;3.82499623298645
120;502.0;163.0;3.8577089309692383
121;508.0;174.0;3.887007474899292
122;512.0;188.0;3.918982744216919
123;514.0;202.0;3.9502429962158203
124;510.0;214.0;3.981792688369751
125;505.0;226.0;4.010951042175293
126;495.0;234.0;4.044141530990601
127;483.0;239.0;4.0749852657318115
128;471.0;242.0;4.106813192367554
129;454.0;241.0;4.137802839279175
130;437.0;236.0;4.16807746887207
