;x;y;t
0;;;0.0
1;446.0;198.0;0.0703275203704834
2;442.0;179.0;0.11401653289794922
3;435.0;165.0;0.14308500289916992
4;440.0;154.0;0.20726346969604492
5;456.0;195.0;0.26895999908447266
6;450.0;147.0;0.33075881004333496
7;454.0;142.0;0.393787145614624
8;453.0;189.0;0.45595455169677734
9;459.0;186.0;0.520733118057251
10;460.0;189.0;0.5821800231933594
11;463.0;153.0;0.6918587684631348
12;461.0;150.0;0.7538971900939941
13;463.0;142.0;0.8161783218383789
14;463.0;162.0;0.8788681030273438
15;464.0;143.0;0.9400453567504883
16;459.0;154.0;1.0008137226104736
17;462.0;193.0;1.0529489517211914
18;458.0;178.0;1.110281229019165
19;458.0;145.0;1.1720845699310303
20;455.0;148.0;1.2346851825714111
21;454.0;163.0;1.2986276149749756
22;456.0;140.0;1.361734390258789
23;454.0;147.0;1.4229068756103516
24;454.0;146.0;1.4856929779052734
25;459.0;135.0;1.5488414764404297
26;459.0;138.0;1.6092824935913086
27;463.0;134.0;1.6716840267181396
28;464.0;143.0;1.7345757484436035
29;476.0;126.0;1.795095682144165
30;484.0;130.0;1.8595151901245117
31;491.0;136.0;1.9223682880401611
32;498.0;146.0;1.9826161861419678
33;505.0;157.0;2.0442147254943848
34;511.0;169.0;2.106334924697876
35;515.0;185.0;2.1701743602752686
36;518.0;199.0;2.2310938835144043
37;519.0;215.0;2.2941808700561523
38;515.0;229.0;2.3572182655334473
39;510.0;242.0;2.4186503887176514
40;505.0;254.0;2.481314182281494
41;494.0;261.0;2.5440878868103027
42;483.0;265.0;2.607236623764038
43;421.0;263.0;2.669013261795044
44;409.0;255.0;2.730660915374756
45;399.0;241.0;2.793210029602051
46;389.0;226.0;2.853815793991089
47;;;2.9642133712768555
48;382.0;198.0;2.993945837020874
49;382.0;179.0;3.025873899459839
50;387.0;159.0;3.1840593814849854
51;;;3.212188482284546
52;;;3.2427921295166016
53;401.0;139.0;3.3067657947540283
54;412.0;127.0;3.368847131729126
55;423.0;117.0;3.4316000938415527
56;439.0;201.0;3.4953176975250244
57;440.0;184.0;3.5242555141448975
58;439.0;185.0;3.5877444744110107
59;454.0;184.0;3.649686336517334
60;448.0;192.0;3.711794853210449
61;483.0;157.0;3.7744431495666504
62;484.0;157.0;3.835862159729004
63;490.0;166.0;3.8969740867614746
64;495.0;179.0;3.9602043628692627
65;498.0;195.0;4.0232250690460205
66;497.0;210.0;4.084612607955933
67;495.0;223.0;4.1503846645355225
68;490.0;232.0;4.211298942565918
69;483.0;240.0;4.274007081985474
70;474.0;244.0;4.335930347442627
71;463.0;247.0;4.39770245552063
72;446.0;244.0;4.461918354034424
73;438.0;240.0;4.522594213485718
74;427.0;235.0;4.586276054382324
75;419.0;225.0;4.650157690048218
76;408.0;208.0;4.989513158798218
77;405.0;196.0;5.018851041793823
78;401.0;186.0;5.049513101577759
79;;;5.112208366394043
80;;;5.176370143890381
81;;;5.2413201332092285
82;;;5.296384811401367
83;;;5.3600945472717285
84;;;5.423005104064941
85;447.0;202.0;5.483930826187134
86;447.0;188.0;5.546435832977295
87;460.0;133.0;5.610255241394043
88;467.0;139.0;5.674288988113403
89;479.0;144.0;5.7340288162231445
90;483.0;156.0;5.800185680389404
91;492.0;163.0;5.862229585647583
92;496.0;175.0;5.924769878387451
93;499.0;194.0;5.989178419113159
94;496.0;212.0;6.051401376724243
95;493.0;229.0;6.399171590805054
96;488.0;239.0;6.42053747177124
97;465.0;253.0;6.4538490772247314
98;434.0;318.0;6.562796115875244
99;434.0;317.0;6.591999292373657
100;430.0;244.0;6.622095823287964
101;415.0;236.0;6.686229705810547
102;402.0;220.0;6.751416444778442
103;392.0;200.0;6.814987421035767
104;;;6.876079320907593
105;;;6.933880090713501
106;;;7.002972602844238
107;;;7.071802377700806
108;;;7.1514976024627686
109;;;7.216128826141357
110;398.0;125.0;7.274839162826538
111;416.0;114.0;7.338585376739502
112;427.0;111.0;7.401697158813477
113;;;7.460667848587036
114;439.0;181.0;7.523885250091553
115;456.0;126.0;7.588628053665161
116;465.0;120.0;7.650513648986816
117;475.0;176.0;7.714010715484619
118;480.0;156.0;7.774283170700073
119;494.0;154.0;7.839413166046143
120;502.0;164.0;7.899519205093384
121;508.0;174.0;7.961196660995483
122;512.0;189.0;8.024695873260498
123;512.0;203.0;8.085795164108276
124;509.0;214.0;8.242748022079468
