;x;y;t
0;;;0.0
1;445.0;199.0;0.08061075210571289
2;441.0;180.0;0.12347555160522461
3;435.0;166.0;0.15749573707580566
4;441.0;152.0;0.1903393268585205
5;444.0;140.0;0.22063660621643066
6;450.0;132.0;0.25330376625061035
7;455.0;126.0;0.28423190116882324
8;459.0;123.0;0.3165872097015381
9;462.0;122.0;0.34547972679138184
10;464.0;122.0;0.37569642066955566
11;465.0;122.0;0.4064610004425049
12;466.0;123.0;0.44048190116882324
13;466.0;124.0;0.4714837074279785
14;466.0;124.0;0.500805139541626
15;466.0;125.0;0.5351603031158447
16;465.0;125.0;0.562636137008667
17;464.0;125.0;0.5945909023284912
18;463.0;124.0;0.6256504058837891
19;461.0;124.0;0.6563553810119629
20;460.0;123.0;0.6877617835998535
21;459.0;123.0;0.7193641662597656
22;459.0;123.0;0.7492554187774658
23;459.0;122.0;0.7797398567199707
24;460.0;121.0;0.8106002807617188
25;461.0;121.0;0.8416705131530762
26;463.0;120.0;0.8728811740875244
27;466.0;120.0;0.9156334400177002
28;470.0;121.0;0.9515762329101562
29;477.0;124.0;0.9825215339660645
30;483.0;129.0;1.0144355297088623
31;491.0;135.0;1.0440287590026855
32;499.0;144.0;1.0745651721954346
33;506.0;155.0;1.106307029724121
34;511.0;169.0;1.1383705139160156
35;515.0;185.0;1.1691439151763916
36;518.0;197.0;1.1988718509674072
37;519.0;215.0;1.2304868698120117
38;516.0;228.0;1.2630181312561035
39;511.0;241.0;1.2926318645477295
40;506.0;251.0;1.3259284496307373
41;496.0;259.0;1.362807273864746
42;485.0;264.0;1.3904612064361572
43;421.0;260.0;1.4615066051483154
44;408.0;252.0;1.5000646114349365
45;399.0;239.0;1.531247615814209
46;390.0;226.0;1.5642399787902832
47;384.0;213.0;1.5950837135314941
48;381.0;199.0;1.6246542930603027
49;382.0;179.0;1.6555960178375244
50;386.0;160.0;1.688753366470337
51;387.0;156.0;1.719560146331787
52;394.0;145.0;1.7453622817993164
53;402.0;139.0;1.776160717010498
54;412.0;125.0;1.8074469566345215
55;423.0;117.0;1.839381217956543
56;434.0;114.0;1.871544599533081
57;445.0;116.0;1.9015445709228516
58;445.0;115.0;1.932783603668213
59;456.0;120.0;1.9631843566894531
60;477.0;139.0;1.9944984912872314
61;484.0;149.0;2.0250163078308105
62;484.0;151.0;2.0568337440490723
63;490.0;164.0;2.089057207107544
64;495.0;179.0;2.119478702545166
65;498.0;194.0;2.150481939315796
66;498.0;208.0;2.1808884143829346
67;496.0;221.0;2.211460828781128
68;492.0;231.0;2.2421247959136963
69;486.0;238.0;2.272477388381958
70;475.0;244.0;2.3040642738342285
71;463.0;245.0;2.335035562515259
72;451.0;245.0;2.3657641410827637
73;438.0;239.0;2.3985228538513184
74;427.0;236.0;2.4283783435821533
75;415.0;225.0;2.4602692127227783
76;408.0;208.0;2.4927895069122314
77;407.0;196.0;2.522793769836426
78;401.0;183.0;2.55440354347229
79;400.0;171.0;2.5858566761016846
80;404.0;156.0;2.6158952713012695
81;410.0;145.0;2.64809250831604
82;414.0;140.0;2.6804072856903076
