;x;y;t
0;;;0.0
1;445.0;199.0;0.0637362003326416
2;441.0;180.0;0.10089492797851562
3;435.0;166.0;0.13292598724365234
4;439.0;155.0;0.19647765159606934
5;460.0;190.0;0.25690269470214844
6;449.0;144.0;0.32010960578918457
7;454.0;143.0;0.38500142097473145
8;453.0;190.0;0.4465913772583008
9;458.0;185.0;0.5094587802886963
10;460.0;188.0;0.5746798515319824
11;462.0;191.0;0.6375694274902344
12;463.0;190.0;0.6973800659179688
13;461.0;144.0;0.7578418254852295
14;462.0;171.0;0.8208780288696289
15;462.0;147.0;0.8816549777984619
16;459.0;161.0;0.9476730823516846
17;461.0;193.0;1.0082182884216309
18;459.0;190.0;1.071000576019287
19;456.0;145.0;1.132389783859253
20;457.0;193.0;1.1917710304260254
21;456.0;194.0;1.253404140472412
22;456.0;143.0;1.3167023658752441
23;454.0;145.0;1.3807079792022705
24;456.0;187.0;1.441704273223877
25;460.0;135.0;1.5042481422424316
26;457.0;145.0;1.5658843517303467
27;464.0;133.0;1.6294105052947998
28;465.0;148.0;1.6918377876281738
29;477.0;126.0;1.7539243698120117
30;485.0;130.0;1.8178472518920898
31;491.0;136.0;1.88014554977417
32;498.0;145.0;1.9428613185882568
33;505.0;156.0;2.004958152770996
34;510.0;169.0;2.0668375492095947
35;515.0;185.0;2.129244565963745
36;518.0;199.0;2.1893627643585205
37;519.0;215.0;2.2518913745880127
38;515.0;229.0;2.3156347274780273
39;510.0;243.0;2.375978946685791
40;504.0;254.0;2.438626766204834
41;494.0;261.0;2.5008392333984375
42;483.0;265.0;2.5624749660491943
43;421.0;263.0;2.6255757808685303
44;409.0;254.0;2.687955379486084
45;400.0;242.0;2.75071382522583
46;390.0;226.0;2.813868284225464
47;;;2.924898862838745
48;381.0;198.0;2.9537439346313477
49;382.0;178.0;2.9847147464752197
50;386.0;160.0;3.142486333847046
51;;;3.171837329864502
52;;;3.2030069828033447
53;401.0;137.0;3.2658753395080566
54;413.0;129.0;3.3266685009002686
55;423.0;117.0;3.389852523803711
56;436.0;199.0;3.451744794845581
57;438.0;185.0;3.516918182373047
58;440.0;184.0;3.5795276165008545
59;456.0;187.0;3.646770715713501
60;472.0;153.0;3.7047958374023438
61;485.0;156.0;3.7693278789520264
62;484.0;156.0;3.830528497695923
63;489.0;165.0;3.892662525177002
64;496.0;179.0;3.954043388366699
65;497.0;195.0;4.016916513442993
66;498.0;209.0;4.079314947128296
67;495.0;223.0;4.139559268951416
68;489.0;233.0;4.203864097595215
69;484.0;239.0;4.265807151794434
70;474.0;244.0;4.326709032058716
71;463.0;247.0;4.38927149772644
72;446.0;244.0;4.453552484512329
73;437.0;240.0;4.516360282897949
74;427.0;235.0;4.577840328216553
75;419.0;227.0;4.641552209854126
76;408.0;207.0;4.793640613555908
77;406.0;198.0;4.822887659072876
78;401.0;186.0;4.853600263595581
79;;;4.983760118484497
80;;;5.011938810348511
81;422.0;220.0;5.0437562465667725
82;432.0;203.0;5.124816417694092
83;425.0;204.0;5.189488887786865
84;;;5.2498459815979
85;446.0;204.0;5.327938079833984
86;447.0;188.0;5.385847806930542
87;461.0;134.0;5.44992995262146
88;465.0;143.0;5.509824514389038
89;478.0;144.0;5.572739839553833
90;482.0;161.0;5.6345484256744385
91;491.0;163.0;5.697742938995361
92;496.0;174.0;5.7568864822387695
93;499.0;194.0;5.819307327270508
94;496.0;212.0;5.892401933670044
95;493.0;229.0;5.960690021514893
96;487.0;239.0;6.020566940307617
97;465.0;253.0;6.082897424697876
98;437.0;306.0;6.423626899719238
99;436.0;294.0;6.453936338424683
100;432.0;245.0;6.484703540802002
101;414.0;236.0;6.594545364379883
102;402.0;220.0;6.624674320220947
103;392.0;200.0;6.656749725341797
104;;;6.720687389373779
105;;;6.780932188034058
106;;;6.844908237457275
107;;;6.9076032638549805
108;;;6.969301700592041
109;;;7.031830549240112
110;398.0;125.0;7.094667673110962
111;415.0;114.0;7.155774116516113
112;427.0;111.0;7.218781471252441
113;;;7.2797956466674805
114;438.0;182.0;7.343098402023315
115;455.0;176.0;7.406423568725586
116;467.0;121.0;7.468002080917358
117;474.0;179.0;7.5320281982421875
118;479.0;158.0;7.593321323394775
119;493.0;155.0;7.655807018280029
120;502.0;164.0;7.716770648956299
121;508.0;174.0;7.7805352210998535
122;511.0;190.0;7.809457063674927
