;x;y;t
0;;;0.0
1;445.0;199.0;0.07682251930236816
2;441.0;180.0;0.1280651092529297
3;435.0;166.0;0.15576839447021484
4;441.0;152.0;0.18871331214904785
5;444.0;140.0;0.225189208984375
6;450.0;132.0;0.2562448978424072
7;455.0;126.0;0.3220326900482178
8;459.0;123.0;0.34961819648742676
9;462.0;122.0;0.38036632537841797
10;464.0;122.0;0.41188931465148926
11;465.0;122.0;0.44321227073669434
12;466.0;123.0;0.475142240524292
13;466.0;124.0;0.5047605037689209
14;466.0;125.0;0.535639762878418
15;466.0;125.0;0.5663387775421143
16;465.0;125.0;0.5978693962097168
17;464.0;125.0;0.6283457279205322
18;463.0;124.0;0.6594946384429932
19;461.0;124.0;0.691206693649292
20;460.0;124.0;0.7211704254150391
21;459.0;123.0;0.754401445388794
22;459.0;123.0;0.785102128982544
23;459.0;122.0;0.8161544799804688
24;460.0;121.0;0.8480191230773926
25;461.0;121.0;0.8789088726043701
26;463.0;120.0;0.908228874206543
27;466.0;120.0;0.9418773651123047
28;470.0;121.0;0.9735791683197021
29;477.0;124.0;1.0041377544403076
30;483.0;129.0;1.035400629043579
31;491.0;135.0;1.0684800148010254
32;499.0;144.0;1.097773551940918
33;506.0;156.0;1.130108118057251
34;511.0;169.0;1.1609139442443848
35;515.0;184.0;1.19228196144104
36;518.0;197.0;1.224339485168457
37;519.0;214.0;1.2550742626190186
38;516.0;228.0;1.2862145900726318
39;511.0;241.0;1.3206944465637207
40;506.0;251.0;1.3526921272277832
41;496.0;260.0;1.3819360733032227
42;485.0;264.0;1.4135847091674805
43;421.0;263.0;1.475825309753418
44;408.0;253.0;1.5081307888031006
45;399.0;240.0;1.5380268096923828
46;390.0;226.0;1.5700387954711914
47;385.0;214.0;1.600956916809082
48;381.0;199.0;1.6317031383514404
49;382.0;180.0;1.6624109745025635
50;386.0;160.0;1.6948878765106201
51;387.0;156.0;1.724261999130249
52;393.0;145.0;1.755131483078003
53;401.0;137.0;1.7862269878387451
54;412.0;125.0;1.8178369998931885
55;423.0;117.0;1.8488647937774658
56;434.0;114.0;1.8812205791473389
57;445.0;116.0;1.910278558731079
58;445.0;116.0;1.9439325332641602
59;456.0;120.0;1.9744207859039307
60;477.0;139.0;2.005969524383545
61;484.0;150.0;2.036651611328125
62;484.0;151.0;2.067185401916504
63;490.0;164.0;2.0979697704315186
64;495.0;179.0;2.1281027793884277
65;497.0;194.0;2.1598613262176514
66;498.0;208.0;2.1910297870635986
67;496.0;221.0;2.2219722270965576
68;492.0;231.0;2.253175973892212
69;485.0;239.0;2.285008668899536
70;475.0;244.0;2.3141205310821533
71;463.0;245.0;2.346007823944092
72;451.0;245.0;2.377072811126709
73;438.0;239.0;2.4081013202667236
74;427.0;235.0;2.438626766204834
75;416.0;225.0;2.471031904220581
76;409.0;208.0;2.5029869079589844
77;407.0;196.0;2.534712314605713
78;402.0;184.0;2.565220594406128
79;400.0;171.0;2.598060131072998
80;404.0;156.0;2.6281871795654297
81;410.0;145.0;2.658184766769409
82;414.0;140.0;2.688286304473877
83;423.0;128.0;2.7203786373138428
84;432.0;119.0;2.7518341541290283
85;442.0;115.0;2.783127546310425
86;452.0;116.0;2.814194440841675
87;461.0;119.0;2.844928503036499
88;471.0;127.0;2.877284288406372
89;479.0;135.0;2.9083120822906494
90;485.0;145.0;2.9418816566467285
91;490.0;158.0;2.9713501930236816
92;495.0;173.0;3.0029308795928955
93;497.0;191.0;3.0339930057525635
94;497.0;208.0;3.0635874271392822
95;494.0;223.0;3.0950934886932373
96;489.0;237.0;3.1252355575561523
97;467.0;252.0;3.155445098876953
98;443.0;251.0;3.186659097671509
99;440.0;249.0;3.218294143676758
100;430.0;243.0;3.250209093093872
101;414.0;237.0;3.280803918838501
102;403.0;219.0;3.313023567199707
103;393.0;202.0;3.344261884689331
104;385.0;188.0;3.3756918907165527
105;382.0;173.0;3.4069061279296875
106;384.0;158.0;3.4387967586517334
107;386.0;145.0;3.4701573848724365
108;386.0;143.0;3.502142906188965
109;390.0;133.0;3.5329513549804688
110;397.0;124.0;3.563908576965332
111;415.0;114.0;3.595841884613037
112;427.0;111.0;3.6268444061279297
113;426.0;112.0;3.658193826675415
114;441.0;112.0;3.688255786895752
115;453.0;115.0;3.7196428775787354
116;464.0;120.0;3.752000093460083
117;475.0;128.0;3.7829806804656982
118;485.0;137.0;3.8132734298706055
119;494.0;149.0;3.844198226928711
120;502.0;163.0;3.875234603881836
121;508.0;174.0;3.907351016998291
122;512.0;188.0;3.938011646270752
123;514.0;202.0;3.968918800354004
124;510.0;214.0;4.000253200531006
125;505.0;226.0;4.0319342613220215
126;495.0;234.0;4.0615997314453125
127;483.0;239.0;4.09276008605957
128;471.0;242.0;4.123323678970337
129;454.0;241.0;4.155210494995117
130;437.0;236.0;4.185626745223999
131;425.0;231.0;4.218451738357544
132;414.0;217.0;4.248065948486328
133;404.0;204.0;4.278265714645386
134;399.0;188.0;4.3106160163879395
135;397.0;177.0;4.340808868408203
136;397.0;164.0;4.372653007507324
137;399.0;153.0;4.404205799102783
138;404.0;141.0;4.4342334270477295
139;412.0;132.0;4.465755224227905
140;419.0;125.0;4.496907472610474
141;429.0;118.0;4.528630495071411
142;438.0;116.0;4.559662342071533
143;450.0;116.0;4.591973543167114
144;459.0;118.0;4.623213768005371
145;469.0;124.0;4.652884483337402
146;477.0;133.0;4.684943914413452
147;486.0;142.0;4.714991807937622
148;490.0;154.0;4.746947526931763
149;494.0;166.0;4.777557611465454
150;498.0;180.0;4.808176040649414
151;500.0;195.0;4.846104145050049
152;496.0;210.0;4.871876955032349
153;492.0;224.0;4.901781797409058
154;489.0;234.0;4.932891845703125
155;480.0;241.0;4.965102910995483
156;470.0;245.0;4.994969367980957
157;441.0;241.0;5.030778169631958
158;431.0;235.0;5.056457281112671
159;433.0;235.0;5.087836980819702
160;420.0;223.0;5.120806932449341
161;413.0;207.0;5.150428771972656
162;412.0;195.0;5.181176662445068
163;411.0;179.0;5.213170289993286
164;414.0;160.0;5.239581823348999
165;424.0;152.0;5.27103853225708
166;421.0;150.0;5.300939321517944
167;429.0;144.0;5.3328022956848145
168;438.0;138.0;5.363720893859863
169;448.0;135.0;5.3950231075286865
170;459.0;136.0;5.426526308059692
171;459.0;135.0;5.457856178283691
172;468.0;139.0;5.488867282867432
173;477.0;146.0;5.518978118896484
174;490.0;161.0;5.550509691238403
175;496.0;172.0;5.580746412277222
176;500.0;184.0;5.613044023513794
177;500.0;197.0;5.643592357635498
178;499.0;208.0;5.674111604690552
179;496.0;217.0;5.705053091049194
180;489.0;224.0;5.735904693603516
181;479.0;231.0;5.76820969581604
182;467.0;235.0;5.798003673553467
183;452.0;235.0;5.82890248298645
184;452.0;235.0;5.874048233032227
185;438.0;237.0;5.907217979431152
186;413.0;225.0;5.938192367553711
187;402.0;216.0;5.971559286117554
188;392.0;203.0;6.001216173171997
189;385.0;194.0;6.033242464065552
190;380.0;183.0;6.0639801025390625
191;377.0;171.0;6.095919609069824
192;374.0;160.0;6.1277148723602295
193;374.0;150.0;6.1579296588897705
194;373.0;141.0;6.205105304718018
195;374.0;133.0;6.232073068618774
196;374.0;126.0;6.253960371017456
197;373.0;126.0;6.2838006019592285
198;376.0;120.0;6.327412843704224
199;375.0;118.0;6.377140998840332
200;374.0;118.0;6.417385578155518
201;374.0;119.0;6.461930751800537
202;373.0;122.0;6.499531507492065
203;373.0;125.0;6.546804904937744
204;371.0;129.0;6.5878260135650635
205;370.0;135.0;6.612982988357544
206;369.0;142.0;6.676393032073975
207;369.0;151.0;6.709964990615845
208;369.0;163.0;6.738643169403076
209;370.0;176.0;6.770801305770874
210;369.0;189.0;6.831115245819092
211;368.0;204.0;6.863507509231567
212;367.0;215.0;6.894716024398804
213;364.0;232.0;6.925429582595825
214;364.0;234.0;6.95954442024231
215;363.0;234.0;6.986097097396851
216;361.0;233.0;7.0210840702056885
217;360.0;230.0;7.05686616897583
218;360.0;230.0;7.086562156677246
219;359.0;226.0;7.115734100341797
220;357.0;220.0;7.137973785400391
221;353.0;206.0;7.172922611236572
222;349.0;196.0;7.2059667110443115
223;349.0;194.0;7.235142946243286
224;346.0;184.0;7.266019821166992
225;341.0;169.0;7.297373056411743
226;337.0;156.0;7.3266496658325195
227;332.0;144.0;7.3571155071258545
228;328.0;132.0;7.388108730316162
